variant,workload,n,fanout_target,groups,bytes_per_key,internal_node_bytes,leaf_bytes,total_bytes,internal_nodes,leaves,avg_leaf_depth,max_leaf_depth,node2,node4,node5,node16,node32,node48,node64,node256,node2_bytes,node4_bytes,node5_bytes,node16_bytes,node32_bytes,node48_bytes,node64_bytes,node256_bytes,fanout_1_2,fanout_3_5,fanout_6_16,fanout_17_32,fanout_33_48,fanout_49_64,fanout_65_256
node256_only,controlled_fanout,170000,17,10000,143.91,20724624.0,3740000.0,24464624.0,10041.0,170000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,10000.0,1.0,0.0,39.0
node256_only,controlled_fanout,180000,18,10000,137.137,20724624.0,3960000.0,24684624.0,10041.0,180000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,10000.0,1.0,0.0,39.0
node256_only,controlled_fanout,192000,192,1000,32.804,2074320.0,4224000.0,6298320.0,1005.0,192000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2074320.0,0.0,1.0,0.0,0.0,0.0,0.0,1004.0
node256_only,controlled_fanout,224000,224,1000,31.26,2074320.0,4928000.0,7002320.0,1005.0,224000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2074320.0,0.0,1.0,0.0,0.0,0.0,0.0,1004.0
node256_only,controlled_fanout,240000,24,10000,108.353,20724624.0,5280000.0,26004624.0,10041.0,240000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,10000.0,1.0,0.0,39.0
node256_only,controlled_fanout,255000,255,1000,30.135,2074320.0,5610000.0,7684320.0,1005.0,255000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2074320.0,0.0,1.0,0.0,0.0,0.0,0.0,1004.0
node256_only,controlled_fanout,310000,31,10000,88.854,20724624.0,6820000.0,27544624.0,10041.0,310000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,10000.0,1.0,0.0,39.0
node256_only,controlled_fanout,320000,32,10000,86.764,20724624.0,7040000.0,27764624.0,10041.0,320000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,10000.0,1.0,0.0,39.0
node256_only,controlled_fanout,330000,33,10000,84.802,20724624.0,7260000.0,27984624.0,10041.0,330000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,0.0,10001.0,0.0,39.0
node256_only,controlled_fanout,340000,34,10000,82.955,20724624.0,7480000.0,28204624.0,10041.0,340000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,0.0,10001.0,0.0,39.0
node256_only,controlled_fanout,370000,37,10000,78.012,20724624.0,8140000.0,28864624.0,10041.0,370000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,0.0,10001.0,0.0,39.0
node256_only,controlled_fanout,400000,40,10000,73.812,20724624.0,8800000.0,29524624.0,10041.0,400000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,0.0,10001.0,0.0,39.0
node256_only,controlled_fanout,470000,47,10000,66.095,20724624.0,10340000.0,31064624.0,10041.0,470000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,0.0,10001.0,0.0,39.0
node256_only,controlled_fanout,480000,48,10000,65.176,20724624.0,10560000.0,31284624.0,10041.0,480000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,0.0,10001.0,0.0,39.0
node256_only,controlled_fanout,490000,49,10000,64.295,20724624.0,10780000.0,31504624.0,10041.0,490000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,0.0,1.0,10000.0,39.0
node256_only,controlled_fanout,500000,50,10000,63.449,20724624.0,11000000.0,31724624.0,10041.0,500000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,0.0,1.0,10000.0,39.0
node256_only,controlled_fanout,560000,56,10000,59.008,20724624.0,12320000.0,33044624.0,10041.0,560000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,0.0,1.0,10000.0,39.0
node256_only,controlled_fanout,630000,63,10000,54.896,20724624.0,13860000.0,34584624.0,10041.0,630000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,0.0,1.0,10000.0,39.0
node256_only,controlled_fanout,640000,64,10000,54.382,20724624.0,14080000.0,34804624.0,10041.0,640000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,0.0,1.0,10000.0,39.0
node256_only,controlled_fanout,650000,65,10000,53.88399999999999,20724624.0,14300000.0,35024624.0,10041.0,650000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,0.0,1.0,0.0,10039.0
node256_only,controlled_fanout,660000,66,10000,53.401,20724624.0,14520000.0,35244624.0,10041.0,660000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,0.0,1.0,0.0,10039.0
node256_only,controlled_fanout,800000,80,10000,47.90599999999999,20724624.0,17600000.0,38324624.0,10041.0,800000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,0.0,1.0,0.0,10039.0
node256_only,controlled_fanout,960000,96,10000,43.588,20724624.0,21120000.0,41844624.0,10041.0,960000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,0.0,1.0,0.0,10039.0
node256_only,controlled_fanout,1120000,112,10000,40.504,20724624.0,24640000.0,45364624.0,10041.0,1120000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,0.0,1.0,0.0,10039.0
node256_only,controlled_fanout,1280000,128,10000,38.191,20724624.0,28160000.0,48884624.0,10041.0,1280000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,0.0,1.0,0.0,10039.0
node256_only,controlled_fanout,1600000,160,10000,34.953,20724624.0,35200000.0,55924624.0,10041.0,1600000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,0.0,1.0,0.0,10039.0
node256_only,controlled_fanout,1920000,192,10000,32.794,20724624.0,42240000.0,62964624.0,10041.0,1920000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,0.0,1.0,0.0,10039.0
node256_only,controlled_fanout,2240000,224,10000,31.252,20724624.0,49280000.0,70004624.0,10041.0,2240000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,0.0,1.0,0.0,10039.0
node256_only,controlled_fanout,2550000,255,10000,30.127,20724624.0,56100000.0,76824624.0,10041.0,2550000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20724624.0,0.0,0.0,1.0,0.0,1.0,0.0,10039.0
node32_node64,controlled_fanout,100,1,100,42.64,2064.0,2200.0,4264.0,1.0,100.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2064.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
node32_node64,controlled_fanout,200,2,100,60.32,7664.0,4400.0,12064.0,101.0,200.0,5.0,5.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5600.0,0.0,0.0,0.0,0.0,0.0,2064.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0
node32_node64,controlled_fanout,300,3,100,47.547,7664.0,6600.0,14264.0,101.0,300.0,5.0,5.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5600.0,0.0,0.0,0.0,0.0,0.0,2064.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0
node32_node64,controlled_fanout,400,4,100,41.16,7664.0,8800.0,16464.0,101.0,400.0,5.0,5.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5600.0,0.0,0.0,0.0,0.0,0.0,2064.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0
node32_node64,controlled_fanout,500,5,100,58.128,18064.0,11000.0,29064.0,101.0,500.0,5.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,2064.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0
node32_node64,controlled_fanout,600,6,100,52.107,18064.0,13200.0,31264.0,101.0,600.0,5.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,2064.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0
node32_node64,controlled_fanout,700,7,100,47.806,18064.0,15400.0,33464.0,101.0,700.0,5.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,2064.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0
node32_node64,controlled_fanout,800,8,100,44.58,18064.0,17600.0,35664.0,101.0,800.0,5.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,2064.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0
node32_node64,controlled_fanout,1000,1,1000,30.312,8312.0,22000.0,30312.0,5.0,1000.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,8256.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
node32_node64,controlled_fanout,1200,12,100,37.053,18064.0,26400.0,44464.0,101.0,1200.0,5.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,2064.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0
node32_node64,controlled_fanout,1500,15,100,34.043,18064.0,33000.0,51064.0,101.0,1500.0,5.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,2064.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0
node32_node64,controlled_fanout,1600,16,100,33.29,18064.0,35200.0,53264.0,101.0,1600.0,5.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,2064.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0
node32_node64,controlled_fanout,1700,17,100,41.096,32464.0,37400.0,69864.0,101.0,1700.0,5.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30400.0,0.0,0.0,2064.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0
node32_node64,controlled_fanout,1800,18,100,40.036,32464.0,39600.0,72064.0,101.0,1800.0,5.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30400.0,0.0,0.0,2064.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0
node32_node64,controlled_fanout,2000,2,1000,54.15599999999999,64312.0,44000.0,108312.0,1005.0,2000.0,5.0,5.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,56056.0,0.0,0.0,0.0,0.0,0.0,8256.0,1000.0,1.0,0.0,0.0,0.0,0.0,4.0
node32_node64,controlled_fanout,2400,24,100,35.527,32464.0,52800.0,85264.0,101.0,2400.0,5.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30400.0,0.0,0.0,2064.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0
node32_node64,controlled_fanout,3000,3,1000,43.437,64312.0,66000.0,130312.0,1005.0,3000.0,5.0,5.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,56056.0,0.0,0.0,0.0,0.0,0.0,8256.0,0.0,1001.0,0.0,0.0,0.0,0.0,4.0
node32_node64,controlled_fanout,3100,31,100,32.472,32464.0,68200.0,100664.0,101.0,3100.0,5.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30400.0,0.0,0.0,2064.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0
node32_node64,controlled_fanout,3200,32,100,32.145,32464.0,70400.0,102864.0,101.0,3200.0,5.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30400.0,0.0,0.0,2064.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0
node32_node64,controlled_fanout,3300,33,100,42.504,67664.0,72600.0,140264.0,101.0,3300.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65600.0,0.0,2064.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0
node32_node64,controlled_fanout,3400,34,100,41.901,67664.0,74800.0,142464.0,101.0,3400.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65600.0,0.0,2064.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0
node32_node64,controlled_fanout,3700,37,100,40.288,67664.0,81400.0,149064.0,101.0,3700.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65600.0,0.0,2064.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0
node32_node64,controlled_fanout,4000,4,1000,38.078,64312.0,88000.0,152312.0,1005.0,4000.0,5.0,5.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,56056.0,0.0,0.0,0.0,0.0,0.0,8256.0,0.0,1001.0,0.0,0.0,0.0,0.0,4.0
node32_node64,controlled_fanout,4000,40,100,38.916,67664.0,88000.0,155664.0,101.0,4000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65600.0,0.0,2064.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0
node32_node64,controlled_fanout,4700,47,100,36.397,67664.0,103400.0,171064.0,101.0,4700.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65600.0,0.0,2064.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0
node32_node64,controlled_fanout,4800,48,100,36.097,67664.0,105600.0,173264.0,101.0,4800.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65600.0,0.0,2064.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0
node32_node64,controlled_fanout,4900,49,100,38.421,80464.0,107800.0,188264.0,101.0,4900.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78400.0,2064.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0
node32_node64,controlled_fanout,5000,5,1000,55.662,168312.0,110000.0,278312.0,1005.0,5000.0,5.0,5.0,0.0,1.0,0.0,1000.0,0.0,0.0,0.0,4.0,0.0,56.0,0.0,160000.0,0.0,0.0,0.0,8256.0,0.0,1001.0,0.0,0.0,0.0,0.0,4.0
node32_node64,controlled_fanout,5000,50,100,38.093,80464.0,110000.0,190464.0,101.0,5000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78400.0,2064.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0
node32_node64,controlled_fanout,5600,56,100,36.369,80464.0,123200.0,203664.0,101.0,5600.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78400.0,2064.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0
node32_node64,controlled_fanout,6000,6,1000,50.052,168312.0,132000.0,300312.0,1005.0,6000.0,5.0,5.0,0.0,1.0,0.0,1000.0,0.0,0.0,0.0,4.0,0.0,56.0,0.0,160000.0,0.0,0.0,0.0,8256.0,0.0,1.0,1000.0,0.0,0.0,0.0,4.0
node32_node64,controlled_fanout,6300,63,100,34.772,80464.0,138600.0,219064.0,101.0,6300.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78400.0,2064.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0
node32_node64,controlled_fanout,6400,64,100,34.572,80464.0,140800.0,221264.0,101.0,6400.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78400.0,2064.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0
node32_node64,controlled_fanout,6500,65,100,54.071,208464.0,143000.0,351464.0,101.0,6500.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208464.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
node32_node64,controlled_fanout,6600,66,100,53.585,208464.0,145200.0,353664.0,101.0,6600.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208464.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
node32_node64,controlled_fanout,7000,7,1000,46.045,168312.0,154000.0,322312.0,1005.0,7000.0,5.0,5.0,0.0,1.0,0.0,1000.0,0.0,0.0,0.0,4.0,0.0,56.0,0.0,160000.0,0.0,0.0,0.0,8256.0,0.0,1.0,1000.0,0.0,0.0,0.0,4.0
node32_node64,controlled_fanout,8000,8,1000,43.03900000000001,168312.0,176000.0,344312.0,1005.0,8000.0,5.0,5.0,0.0,1.0,0.0,1000.0,0.0,0.0,0.0,4.0,0.0,56.0,0.0,160000.0,0.0,0.0,0.0,8256.0,0.0,1.0,1000.0,0.0,0.0,0.0,4.0
node32_node64,controlled_fanout,8000,80,100,48.058,208464.0,176000.0,384464.0,101.0,8000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208464.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
node32_node64,controlled_fanout,9600,96,100,43.715,208464.0,211200.0,419664.0,101.0,9600.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208464.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
node32_node64,controlled_fanout,10000,1,10000,30.131,81312.0,220000.0,301312.0,41.0,10000.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,39.0,0.0,0.0,0.0,160.0,0.0,656.0,0.0,80496.0,0.0,0.0,1.0,0.0,1.0,0.0,39.0
node32_node64,controlled_fanout,11200,112,100,40.613,208464.0,246400.0,454864.0,101.0,11200.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208464.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
node32_node64,controlled_fanout,12000,12,1000,36.026,168312.0,264000.0,432312.0,1005.0,12000.0,5.0,5.0,0.0,1.0,0.0,1000.0,0.0,0.0,0.0,4.0,0.0,56.0,0.0,160000.0,0.0,0.0,0.0,8256.0,0.0,1.0,1000.0,0.0,0.0,0.0,4.0
node32_node64,controlled_fanout,12800,128,100,38.286,208464.0,281600.0,490064.0,101.0,12800.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208464.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
node32_node64,controlled_fanout,15000,15,1000,33.221,168312.0,330000.0,498312.0,1005.0,15000.0,5.0,5.0,0.0,1.0,0.0,1000.0,0.0,0.0,0.0,4.0,0.0,56.0,0.0,160000.0,0.0,0.0,0.0,8256.0,0.0,1.0,1000.0,0.0,0.0,0.0,4.0
node32_node64,controlled_fanout,16000,16,1000,32.52,168312.0,352000.0,520312.0,1005.0,16000.0,5.0,5.0,0.0,1.0,0.0,1000.0,0.0,0.0,0.0,4.0,0.0,56.0,0.0,160000.0,0.0,0.0,0.0,8256.0,0.0,1.0,1000.0,0.0,0.0,0.0,4.0
node32_node64,controlled_fanout,16000,160,100,35.029,208464.0,352000.0,560464.0,101.0,16000.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208464.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
node32_node64,controlled_fanout,17000,17,1000,40.371,312312.0,374000.0,686312.0,1005.0,17000.0,5.0,5.0,0.0,1.0,0.0,0.0,1000.0,0.0,0.0,4.0,0.0,56.0,0.0,0.0,304000.0,0.0,0.0,8256.0,0.0,1.0,0.0,1000.0,0.0,0.0,4.0
node32_node64,controlled_fanout,18000,18,1000,39.351,312312.0,396000.0,708312.0,1005.0,18000.0,5.0,5.0,0.0,1.0,0.0,0.0,1000.0,0.0,0.0,4.0,0.0,56.0,0.0,0.0,304000.0,0.0,0.0,8256.0,0.0,1.0,0.0,1000.0,0.0,0.0,4.0
node32_node64,controlled_fanout,19200,192,100,32.858,208464.0,422400.0,630864.0,101.0,19200.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208464.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
node32_node64,controlled_fanout,20000,2,10000,54.066,641312.0,440000.0,1081312.0,10041.0,20000.0,5.0,5.0,0.0,10000.0,0.0,1.0,0.0,1.0,0.0,39.0,0.0,560000.0,0.0,160.0,0.0,656.0,0.0,80496.0,10000.0,0.0,1.0,0.0,1.0,0.0,39.0
node32_node64,controlled_fanout,22400,224,100,31.305999999999997,208464.0,492800.0,701264.0,101.0,22400.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208464.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
node32_node64,controlled_fanout,24000,24,1000,35.013,312312.0,528000.0,840312.0,1005.0,24000.0,5.0,5.0,0.0,1.0,0.0,0.0,1000.0,0.0,0.0,4.0,0.0,56.0,0.0,0.0,304000.0,0.0,0.0,8256.0,0.0,1.0,0.0,1000.0,0.0,0.0,4.0
node32_node64,controlled_fanout,25500,255,100,30.175,208464.0,561000.0,769464.0,101.0,25500.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208464.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
node32_node64,controlled_fanout,30000,3,10000,43.376999999999995,641312.0,660000.0,1301312.0,10041.0,30000.0,5.0,5.0,0.0,10000.0,0.0,1.0,0.0,1.0,0.0,39.0,0.0,560000.0,0.0,160.0,0.0,656.0,0.0,80496.0,0.0,10000.0,1.0,0.0,1.0,0.0,39.0
node32_node64,controlled_fanout,31000,31,1000,32.075,312312.0,682000.0,994312.0,1005.0,31000.0,5.0,5.0,0.0,1.0,0.0,0.0,1000.0,0.0,0.0,4.0,0.0,56.0,0.0,0.0,304000.0,0.0,0.0,8256.0,0.0,1.0,0.0,1000.0,0.0,0.0,4.0
node32_node64,controlled_fanout,32000,32,1000,31.76,312312.0,704000.0,1016312.0,1005.0,32000.0,5.0,5.0,0.0,1.0,0.0,0.0,1000.0,0.0,0.0,4.0,0.0,56.0,0.0,0.0,304000.0,0.0,0.0,8256.0,0.0,1.0,0.0,1000.0,0.0,0.0,4.0
node32_node64,controlled_fanout,33000,33,1000,42.131,664312.0,726000.0,1390312.0,1005.0,33000.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1000.0,0.0,4.0,0.0,56.0,0.0,0.0,0.0,656000.0,0.0,8256.0,0.0,1.0,0.0,0.0,1000.0,0.0,4.0
node32_node64,controlled_fanout,34000,34,1000,41.53900000000001,664312.0,748000.0,1412312.0,1005.0,34000.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1000.0,0.0,4.0,0.0,56.0,0.0,0.0,0.0,656000.0,0.0,8256.0,0.0,1.0,0.0,0.0,1000.0,0.0,4.0
node32_node64,controlled_fanout,37000,37,1000,39.954,664312.0,814000.0,1478312.0,1005.0,37000.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1000.0,0.0,4.0,0.0,56.0,0.0,0.0,0.0,656000.0,0.0,8256.0,0.0,1.0,0.0,0.0,1000.0,0.0,4.0
node32_node64,controlled_fanout,40000,4,10000,38.033,641312.0,880000.0,1521312.0,10041.0,40000.0,5.0,5.0,0.0,10000.0,0.0,1.0,0.0,1.0,0.0,39.0,0.0,560000.0,0.0,160.0,0.0,656.0,0.0,80496.0,0.0,10000.0,1.0,0.0,1.0,0.0,39.0
