variant,workload,n,fanout_target,groups,zipf_s,operation,runs,mean,std,ci95
original4,controlled_fanout,370000,37,10000,0.0,lookup_absent,25,19.75262936,0.2866466127685047,0.11236547220525386
original4,controlled_fanout,370000,37,10000,0.0,lookup_success,25,6.62292528,0.7261958736802416,0.2846687824826547
original4,controlled_fanout,400000,40,10000,0.0,insert,25,4.47682084,0.09083907822016905,0.03560891866230627
original4,controlled_fanout,400000,40,10000,0.0,lookup_absent,25,18.8597718,1.065559415174881,0.4176992907485534
original4,controlled_fanout,400000,40,10000,0.0,lookup_success,25,6.264310839999999,0.7712463523409516,0.302328570117653
original4,controlled_fanout,470000,47,10000,0.0,insert,25,4.101327,0.12176543731289265,0.04773205142665392
original4,controlled_fanout,470000,47,10000,0.0,lookup_absent,25,17.78093744,0.44575422324687364,0.17473565551277445
original4,controlled_fanout,470000,47,10000,0.0,lookup_success,25,5.8706346,0.6125559446451946,0.24012193030091628
original4,controlled_fanout,480000,48,10000,0.0,insert,25,4.09864284,0.10072404865095538,0.03948382707117451
original4,controlled_fanout,480000,48,10000,0.0,lookup_absent,25,17.48078824,1.2051212754884635,0.47240753999147767
original4,controlled_fanout,480000,48,10000,0.0,lookup_success,25,5.85263024,0.5757091333406626,0.22567798026953975
original4,controlled_fanout,490000,49,10000,0.0,insert,25,3.82631284,0.10304466387675462,0.040393508239687806
original4,controlled_fanout,490000,49,10000,0.0,lookup_absent,25,18.11290372,1.0820092093344422,0.42414761005910134
original4,controlled_fanout,490000,49,10000,0.0,lookup_success,25,5.88195608,0.35359700034595887,0.13861002413561588
original4,controlled_fanout,500000,50,10000,0.0,insert,25,3.79248812,0.051849017389692956,0.020324814816759636
original4,controlled_fanout,500000,50,10000,0.0,lookup_absent,25,18.25140584,0.2042564518662101,0.08006852913155436
original4,controlled_fanout,500000,50,10000,0.0,lookup_success,25,5.79964188,0.34081316746463386,0.13359876164613646
original4,controlled_fanout,560000,56,10000,0.0,insert,25,3.5929480000000003,0.054207903494324486,0.0212494981697752
original4,controlled_fanout,560000,56,10000,0.0,lookup_absent,25,17.393651560000002,0.9215165371990556,0.3612344825820298
original4,controlled_fanout,560000,56,10000,0.0,lookup_success,25,5.590334840000001,0.2893467741024136,0.11342393544814613
original4,controlled_fanout,630000,63,10000,0.0,insert,25,3.47162308,0.0423417571385111,0.01659796879829635
original4,controlled_fanout,630000,63,10000,0.0,lookup_absent,25,17.07902568,0.18054015087686984,0.07077173914373297
original4,controlled_fanout,630000,63,10000,0.0,lookup_success,25,5.3496466,0.24926757754970855,0.09771289039948575
original4,controlled_fanout,640000,64,10000,0.0,insert,25,3.42550252,0.07770754121336401,0.03046135615563869
original4,controlled_fanout,640000,64,10000,0.0,lookup_absent,25,16.77581256,0.5297946824875555,0.20767951553512173
original4,controlled_fanout,640000,64,10000,0.0,lookup_success,25,5.28908996,0.26864280815339187,0.10530798079612962
original4,controlled_fanout,650000,65,10000,0.0,insert,25,3.4403183200000003,0.0633417234679745,0.024829955599446
original4,controlled_fanout,650000,65,10000,0.0,lookup_absent,25,16.77598728,1.141294118518591,0.4473872944592877
original4,controlled_fanout,650000,65,10000,0.0,lookup_success,25,5.275417,0.2699005040431568,0.10580099758491746
original4,controlled_fanout,660000,66,10000,0.0,insert,25,3.3977501599999997,0.11318122796636078,0.04436704136281343
original4,controlled_fanout,660000,66,10000,0.0,lookup_absent,25,16.663017,0.7830735309255245,0.30696482412280557
original4,controlled_fanout,660000,66,10000,0.0,lookup_success,25,5.240647,0.2765066341633292,0.10839060059202506
original4,controlled_fanout,800000,80,10000,0.0,insert,25,3.2924447600000004,0.02919522623689243,0.011444528684861833
original4,controlled_fanout,800000,80,10000,0.0,lookup_absent,25,16.3861506,0.1791959388044255,0.07024480801133479
original4,controlled_fanout,800000,80,10000,0.0,lookup_success,25,4.9816474,0.19839130199788646,0.07776939038317149
original4,controlled_fanout,960000,96,10000,0.0,insert,25,3.12154012,0.04458969509344811,0.01747916047663166
original4,controlled_fanout,960000,96,10000,0.0,lookup_absent,25,15.83092076,0.6753741670433686,0.2647466734810005
original4,controlled_fanout,960000,96,10000,0.0,lookup_success,25,4.7292254400000004,0.2291298596422417,0.08981890497975874
original4,controlled_fanout,1120000,112,10000,0.0,insert,25,3.0420708000000003,0.03189512004993866,0.012502887059575956
original4,controlled_fanout,1120000,112,10000,0.0,lookup_absent,25,15.5614984,0.860007076176412,0.3371227738611535
original4,controlled_fanout,1120000,112,10000,0.0,lookup_success,25,4.59452476,0.17201251737453127,0.06742890681081626
original4,controlled_fanout,1280000,128,10000,0.0,insert,25,2.94943556,0.024501727816761524,0.009604677304170518
original4,controlled_fanout,1280000,128,10000,0.0,lookup_absent,25,15.48278164,0.28030897097457197,0.10988111662203222
original4,controlled_fanout,1280000,128,10000,0.0,lookup_success,25,4.48188,0.16524091838686122,0.0647744400076496
original4,controlled_fanout,1600000,160,10000,0.0,insert,25,2.8365048,0.02578673835682467,0.010108401435875271
original4,controlled_fanout,1600000,160,10000,0.0,lookup_absent,25,15.21989908,0.1269030299483688,0.049745987739760564
original4,controlled_fanout,1600000,160,10000,0.0,lookup_success,25,4.34359652,0.15942616763309786,0.06249505771217436
original4,controlled_fanout,1920000,192,10000,0.0,insert,25,2.709164,0.10164785573652466,0.03984595944871767
original4,controlled_fanout,1920000,192,10000,0.0,lookup_absent,25,14.61040844,0.9399350611531222,0.3684545439720239
original4,controlled_fanout,1920000,192,10000,0.0,lookup_success,25,4.15877768,0.2012221414885218,0.07887907946350055
original4,controlled_fanout,2240000,224,10000,0.0,insert,25,2.67744824,0.020930004933667274,0.008204561933997571
original4,controlled_fanout,2240000,224,10000,0.0,lookup_absent,25,14.6621086,0.33353197825970665,0.130744535477805
original4,controlled_fanout,2240000,224,10000,0.0,lookup_success,25,4.1428174,0.13563366945778363,0.05316839842745118
original4,controlled_fanout,2550000,255,10000,0.0,insert,25,2.6416945199999997,0.018900776470205355,0.0074091043763205
original4,controlled_fanout,2550000,255,10000,0.0,lookup_absent,25,14.53218756,0.18987609096857522,0.07443142765968148
original4,controlled_fanout,2550000,255,10000,0.0,lookup_success,25,4.07798996,0.14486917625984727,0.05678871709386013
paper6_indexed,controlled_fanout,100,1,100,0.0,insert,25,9.85435168,1.876389023799873,0.7355444973295502
paper6_indexed,controlled_fanout,100,1,100,0.0,lookup_absent,25,70.05552784000001,11.650653881165056,4.567056321416702
paper6_indexed,controlled_fanout,100,1,100,0.0,lookup_success,25,67.45253756,12.813911035335664,5.023053125851581
paper6_indexed,controlled_fanout,200,2,100,0.0,insert,25,10.102860880000001,1.4565793453956697,0.5709791033951025
paper6_indexed,controlled_fanout,200,2,100,0.0,lookup_absent,25,64.6611276,3.016775447528439,1.182575975431148
paper6_indexed,controlled_fanout,200,2,100,0.0,lookup_success,25,45.269534039999996,1.681333508058521,0.6590827351589402
paper6_indexed,controlled_fanout,300,3,100,0.0,insert,25,10.4009166,2.8519540277400734,1.1179659788741088
paper6_indexed,controlled_fanout,300,3,100,0.0,lookup_absent,25,68.6454494,16.10505682466977,6.31318227527055
paper6_indexed,controlled_fanout,300,3,100,0.0,lookup_success,25,45.73436572,11.121955053518139,4.35980638097911
paper6_indexed,controlled_fanout,400,4,100,0.0,insert,25,14.024249480000002,3.620055602515693,1.4190617961861516
paper6_indexed,controlled_fanout,400,4,100,0.0,lookup_absent,25,84.8446852,18.153916192698556,7.116335147537834
paper6_indexed,controlled_fanout,400,4,100,0.0,lookup_success,25,54.314365360000004,11.075658893224158,4.34165828614387
paper6_indexed,controlled_fanout,500,5,100,0.0,insert,25,12.749377119999998,3.4225259524545653,1.3416301733621896
paper6_indexed,controlled_fanout,500,5,100,0.0,lookup_absent,25,73.02721700000001,18.147336279495327,7.113755821562168
paper6_indexed,controlled_fanout,500,5,100,0.0,lookup_success,25,45.65821248,11.264364225914118,4.415630776558334
paper6_indexed,controlled_fanout,600,6,100,0.0,insert,25,10.37262748,3.091988620145418,1.212059539097004
paper6_indexed,controlled_fanout,600,6,100,0.0,lookup_absent,25,84.9380738,21.018284015432812,8.239167334049663
paper6_indexed,controlled_fanout,600,6,100,0.0,lookup_success,25,81.39712435999999,20.434596129516837,8.0103616827706
paper6_indexed,controlled_fanout,700,7,100,0.0,insert,25,11.96145456,3.112322065172977,1.220030249547807
paper6_indexed,controlled_fanout,700,7,100,0.0,lookup_absent,25,95.33590496000001,16.955330445872153,6.6464895347818835
paper6_indexed,controlled_fanout,700,7,100,0.0,lookup_success,25,90.3588616,15.597320939967648,6.114149808467318
paper6_indexed,controlled_fanout,800,8,100,0.0,insert,25,12.3033118,3.611182667815502,1.4155836057836768
paper6_indexed,controlled_fanout,800,8,100,0.0,lookup_absent,25,88.17744844,20.41954642345516,8.004462197994423
paper6_indexed,controlled_fanout,800,8,100,0.0,lookup_success,25,82.3225266,21.28477560754783,8.343632038158749
paper6_indexed,controlled_fanout,1000,1,1000,0.0,insert,25,17.86079092,1.199934168127079,0.4703741939058149
paper6_indexed,controlled_fanout,1000,1,1000,0.0,lookup_absent,25,100.33610884,2.3550705849663998,0.9231876693068287
paper6_indexed,controlled_fanout,1000,1,1000,0.0,lookup_success,25,61.49000892,3.9514143908839245,1.5489544412264984
paper6_indexed,controlled_fanout,1200,12,100,0.0,insert,25,11.5560524,2.122389059486718,0.8319765113187934
paper6_indexed,controlled_fanout,1200,12,100,0.0,lookup_absent,25,88.44041512,13.71803686561526,5.377470451321182
paper6_indexed,controlled_fanout,1200,12,100,0.0,lookup_success,25,81.76298348,10.698585726361026,4.193845604733522
paper6_indexed,controlled_fanout,1500,15,100,0.0,insert,25,13.27460156,3.1903767986315255,1.250627705063558
paper6_indexed,controlled_fanout,1500,15,100,0.0,lookup_absent,25,93.75250532,20.314608654994693,7.963326592757919
paper6_indexed,controlled_fanout,1500,15,100,0.0,lookup_success,25,84.37481196,17.022231628644708,6.672714798428726
paper6_indexed,controlled_fanout,1600,16,100,0.0,insert,25,14.45351852,2.7353918401132704,1.072273601324402
paper6_indexed,controlled_fanout,1600,16,100,0.0,lookup_absent,25,96.26458371999999,17.0798275339688,6.6952923933157695
paper6_indexed,controlled_fanout,1600,16,100,0.0,lookup_success,25,86.40345856,14.913159544129858,5.845958541298904
paper6_indexed,controlled_fanout,1700,17,100,0.0,insert,25,11.112074,1.5318236705796404,0.600474878867219
paper6_indexed,controlled_fanout,1700,17,100,0.0,lookup_absent,25,88.69386072000002,11.21264936158038,4.395358549739509
paper6_indexed,controlled_fanout,1700,17,100,0.0,lookup_success,25,78.38117136,7.856841668006341,3.0798819338584855
paper6_indexed,controlled_fanout,1800,18,100,0.0,insert,25,11.597007040000001,1.7867181665245564,0.7003935212776261
paper6_indexed,controlled_fanout,1800,18,100,0.0,lookup_absent,25,95.09210692,14.368846148566544,5.6325876902380845
paper6_indexed,controlled_fanout,1800,18,100,0.0,lookup_success,25,83.58389128,11.19650401725325,4.389029574763274
paper6_indexed,controlled_fanout,2000,2,1000,0.0,insert,25,13.273117560000001,2.1236862504699054,0.832485010184203
paper6_indexed,controlled_fanout,2000,2,1000,0.0,lookup_absent,25,76.26124964,10.73354862183535,4.207551059759457
paper6_indexed,controlled_fanout,2000,2,1000,0.0,lookup_success,25,41.97181688,5.757784461208676,2.257051508793801
paper6_indexed,controlled_fanout,2400,24,100,0.0,insert,25,12.93724088,2.25459997759289,0.8838031912164128
paper6_indexed,controlled_fanout,2400,24,100,0.0,lookup_absent,25,93.60194815999999,16.162945928325847,6.335874803903732
paper6_indexed,controlled_fanout,2400,24,100,0.0,lookup_success,25,82.10052576,11.284285305666524,4.4234398398212775
paper6_indexed,controlled_fanout,3000,3,1000,0.0,insert,25,9.7090912,1.198598009057422,0.4698504195505094
paper6_indexed,controlled_fanout,3000,3,1000,0.0,lookup_absent,25,72.21961284,8.542762119068126,3.3487627506747053
paper6_indexed,controlled_fanout,3000,3,1000,0.0,lookup_success,25,38.59843656,4.5628674620775405,1.788644045134396
paper6_indexed,controlled_fanout,3100,31,100,0.0,insert,25,13.63135024,1.6948565461275595,0.6643837660820033
paper6_indexed,controlled_fanout,3100,31,100,0.0,lookup_absent,25,98.026179,10.187412225037201,3.9934655922145827
paper6_indexed,controlled_fanout,3100,31,100,0.0,lookup_success,25,83.86420332,6.712588365986925,2.631334639466875
paper6_indexed,controlled_fanout,3200,32,100,0.0,insert,25,13.50005928,1.941589944410841,0.7611032582090498
paper6_indexed,controlled_fanout,3200,32,100,0.0,lookup_absent,25,98.93306808,12.528959827551827,4.911352252400316
paper6_indexed,controlled_fanout,3200,32,100,0.0,lookup_success,25,84.12387000000001,9.551525862392188,3.7441981380577376
paper6_indexed,controlled_fanout,3300,33,100,0.0,insert,25,11.577442880000001,1.2694241674704758,0.4976142736484265
paper6_indexed,controlled_fanout,3300,33,100,0.0,lookup_absent,25,102.04740507999999,9.558705777369726,3.7470126647289326
paper6_indexed,controlled_fanout,3300,33,100,0.0,lookup_success,25,91.07411755999999,6.471043716513614,2.5366491368733364
paper6_indexed,controlled_fanout,3400,34,100,0.0,insert,25,10.590113039999999,1.3052909119904226,0.5116740375002456
paper6_indexed,controlled_fanout,3400,34,100,0.0,lookup_absent,25,89.99254339999999,13.730705148682716,5.382436418283625
paper6_indexed,controlled_fanout,3400,34,100,0.0,lookup_success,25,80.98599668,7.283199738519633,2.8550142974996957
paper6_indexed,controlled_fanout,3700,37,100,0.0,insert,25,12.29260172,0.7762281240738514,0.30428142463694974
paper6_indexed,controlled_fanout,3700,37,100,0.0,lookup_absent,25,102.38244076000001,6.129993200260887,2.4029573345022675
paper6_indexed,controlled_fanout,3700,37,100,0.0,lookup_success,25,89.76978944000001,2.907113291006013,1.139588410074357
paper6_indexed,controlled_fanout,4000,4,1000,0.0,insert,25,11.168448719999999,1.4081364382836674,0.5519894838071976
paper6_indexed,controlled_fanout,4000,4,1000,0.0,lookup_absent,25,71.18641480000001,7.768363740662498,3.045198586339699
paper6_indexed,controlled_fanout,4000,4,1000,0.0,lookup_success,25,36.5369492,4.307582727515488,1.688572429186071
paper6_indexed,controlled_fanout,4000,40,100,0.0,insert,25,11.587090120000001,0.7239838239377491,0.2838016589835976
paper6_indexed,controlled_fanout,4000,40,100,0.0,lookup_absent,25,94.36035460000001,2.2624084014866206,0.8868640933827553
paper6_indexed,controlled_fanout,4000,40,100,0.0,lookup_success,25,79.59596288,5.500419667735965,2.1561645097524984
paper6_indexed,controlled_fanout,4700,47,100,0.0,insert,25,13.453886480000001,1.7651663014948276,0.6919451901859724
paper6_indexed,controlled_fanout,4700,47,100,0.0,lookup_absent,25,106.96132284,12.1507313987282,4.763086708301454
paper6_indexed,controlled_fanout,4700,47,100,0.0,lookup_success,25,85.22946175999999,6.677094448592674,2.6174210238483284
paper6_indexed,controlled_fanout,4800,48,100,0.0,insert,25,12.74493336,1.301583630669254,0.5102207832223475
paper6_indexed,controlled_fanout,4800,48,100,0.0,lookup_absent,25,102.1671118,9.526128621947842,3.7342424198035546
paper6_indexed,controlled_fanout,4800,48,100,0.0,lookup_success,25,84.49527900000001,6.202287640487427,2.431296755071071
paper6_indexed,controlled_fanout,4900,49,100,0.0,insert,25,13.4464866,1.3416155694945118,0.5259133032418486
paper6_indexed,controlled_fanout,4900,49,100,0.0,lookup_absent,25,102.31845247999999,8.557910043618895,3.3547007370986064
paper6_indexed,controlled_fanout,4900,49,100,0.0,lookup_success,25,85.48338436,5.376221928622341,2.1074789960199576
paper6_indexed,controlled_fanout,5000,5,1000,0.0,insert,25,12.172547280000002,0.9393748746807855,0.3682349508748679
paper6_indexed,controlled_fanout,5000,5,1000,0.0,lookup_absent,25,73.15374048000001,1.3190341357014201,0.5170613811949567
paper6_indexed,controlled_fanout,5000,5,1000,0.0,lookup_success,25,36.68564372,0.6343594052262838,0.2486688868487032
paper6_indexed,controlled_fanout,5000,50,100,0.0,insert,25,11.96007724,2.5754390978682205,1.0095721263643425
paper6_indexed,controlled_fanout,5000,50,100,0.0,lookup_absent,25,95.40065992,10.313208490002156,4.042777728080845
paper6_indexed,controlled_fanout,5000,50,100,0.0,lookup_success,25,80.42603368,6.309324091666729,2.4732550439333574
paper6_indexed,controlled_fanout,5600,56,100,0.0,insert,25,13.12995592,1.4295280262973422,0.5603749863085581
paper6_indexed,controlled_fanout,5600,56,100,0.0,lookup_absent,25,102.76379084,4.055835003074432,1.5898873212051776
paper6_indexed,controlled_fanout,5600,56,100,0.0,lookup_success,25,84.76070164000001,2.778614460645176,1.089216868572909
paper6_indexed,controlled_fanout,6000,6,1000,0.0,insert,25,9.37711004,0.5621122007465446,0.22034798269264547
paper6_indexed,controlled_fanout,6000,6,1000,0.0,lookup_absent,25,79.0517802,1.6318720591915272,0.6396938472030786
paper6_indexed,controlled_fanout,6000,6,1000,0.0,lookup_success,25,47.96621092,1.3930600407419895,0.5460795359708599
paper6_indexed,controlled_fanout,6300,63,100,0.0,insert,25,12.48267648,1.2653379728532383,0.4960124853584694
paper6_indexed,controlled_fanout,6300,63,100,0.0,lookup_absent,25,93.90721187999999,7.564025936515659,2.965098167114138
paper6_indexed,controlled_fanout,6300,63,100,0.0,lookup_success,25,74.53416852000001,4.2968157544889145,1.6843517757596544
paper6_indexed,controlled_fanout,6400,64,100,0.0,insert,25,13.320435640000001,1.4420437767814367,0.5652811604983231
paper6_indexed,controlled_fanout,6400,64,100,0.0,lookup_absent,25,101.40402051999999,10.025379660117572,3.9299488267660885
paper6_indexed,controlled_fanout,6400,64,100,0.0,lookup_success,25,81.27734716,7.14301715171215,2.8000627234711626
paper6_indexed,controlled_fanout,6500,65,100,0.0,insert,25,11.890984759999998,1.4025367147449088,0.5497943921800043
paper6_indexed,controlled_fanout,6500,65,100,0.0,lookup_absent,25,103.64057772,11.46506934215973,4.494307182126613
paper6_indexed,controlled_fanout,6500,65,100,0.0,lookup_success,25,79.02644248,6.587936347318924,2.582471048149018
paper6_indexed,controlled_fanout,6600,66,100,0.0,insert,25,10.96106288,1.3493560969350444,0.5289475899985374
paper6_indexed,controlled_fanout,6600,66,100,0.0,lookup_absent,25,88.62060712,18.56481231061998,7.277406425763033
paper6_indexed,controlled_fanout,6600,66,100,0.0,lookup_success,25,68.4874054,13.006174581276005,5.098420435860193
paper6_indexed,controlled_fanout,7000,7,1000,0.0,insert,25,9.82095404,0.9234611503409109,0.3619967709336371
paper6_indexed,controlled_fanout,7000,7,1000,0.0,lookup_absent,25,78.07908536,6.404134263632201,2.510420631343823
paper6_indexed,controlled_fanout,7000,7,1000,0.0,lookup_success,25,46.995233719999995,3.892968672008105,1.5260437194271772
paper6_indexed,controlled_fanout,8000,8,1000,0.0,insert,25,10.18926768,0.8180695995909983,0.32068328303967136
paper6_indexed,controlled_fanout,8000,8,1000,0.0,lookup_absent,25,77.70145668,3.4429384957728555,1.3496318903429594
paper6_indexed,controlled_fanout,8000,8,1000,0.0,lookup_success,25,47.47033848,1.2319218024781495,0.4829133465714346
paper6_indexed,controlled_fanout,8000,80,100,0.0,insert,25,12.73239384,1.3308852432455338,0.5217070153522492
paper6_indexed,controlled_fanout,8000,80,100,0.0,lookup_absent,25,102.83268372,6.784625889234526,2.659573348579934
paper6_indexed,controlled_fanout,8000,80,100,0.0,lookup_success,25,79.51573504,3.139704016578162,1.2307639744986394
paper6_indexed,controlled_fanout,9600,96,100,0.0,insert,25,13.3690048,1.5647396621027458,0.6133779475442764
paper6_indexed,controlled_fanout,9600,96,100,0.0,lookup_absent,25,102.28553631999999,11.881777067440463,4.6576566104366615
paper6_indexed,controlled_fanout,9600,96,100,0.0,lookup_success,25,74.81516176,7.626057853276004,2.9894146784841937
paper6_indexed,controlled_fanout,10000,1,10000,0.0,insert,25,20.164104039999998,1.483085892577239,0.5813696698902777
paper6_indexed,controlled_fanout,10000,1,10000,0.0,lookup_absent,25,104.91157231999999,4.180794669948317,1.6388715106197402
paper6_indexed,controlled_fanout,10000,1,10000,0.0,lookup_success,25,81.70002004,7.528864611998498,2.951314927903411
paper6_indexed,controlled_fanout,11200,112,100,0.0,insert,25,14.306075880000002,1.2923281917271223,0.506592651157032
paper6_indexed,controlled_fanout,11200,112,100,0.0,lookup_absent,25,102.96343648,3.18393811594328,1.2481037414497655
paper6_indexed,controlled_fanout,11200,112,100,0.0,lookup_success,25,72.2951536,7.281862094747088,2.854489941140858
paper6_indexed,controlled_fanout,12000,12,1000,0.0,insert,25,11.4561886,0.4403009389600296,0.17259796807233158
paper6_indexed,controlled_fanout,12000,12,1000,0.0,lookup_absent,25,78.02731248,3.0455576258928496,1.1938585893499971
paper6_indexed,controlled_fanout,12000,12,1000,0.0,lookup_success,25,44.76879504000001,0.7690468205714394,0.3014663536640042
paper6_indexed,controlled_fanout,12800,128,100,0.0,insert,25,14.93872576,1.5595840823430647,0.6113569602784813
paper6_indexed,controlled_fanout,12800,128,100,0.0,lookup_absent,25,103.64023668,4.860804062633513,1.905435192552337
paper6_indexed,controlled_fanout,12800,128,100,0.0,lookup_success,25,70.73720564,4.803191424574601,1.8828510384332435
paper6_indexed,controlled_fanout,15000,15,1000,0.0,insert,25,12.12272724,0.7365376127466989,0.28872274419670596
paper6_indexed,controlled_fanout,15000,15,1000,0.0,lookup_absent,25,78.05728644,1.7504208611392353,0.6861649775665802
paper6_indexed,controlled_fanout,15000,15,1000,0.0,lookup_success,25,41.86244156,1.5214579937096548,0.5964115335341847
paper6_indexed,controlled_fanout,16000,16,1000,0.0,insert,25,10.77116324,2.0398554431059015,0.7996233336975134
paper6_indexed,controlled_fanout,16000,16,1000,0.0,lookup_absent,25,73.55959636,4.466844911375266,1.7510032052591042
paper6_indexed,controlled_fanout,16000,16,1000,0.0,lookup_success,25,39.16798424,2.713291478795351,1.0636102596877774
paper6_indexed,controlled_fanout,16000,160,100,0.0,insert,25,16.51490692,0.7709372824690366,0.30220741472786233
paper6_indexed,controlled_fanout,16000,160,100,0.0,lookup_absent,25,105.14446756,1.2325611052848469,0.48316395327165995
paper6_indexed,controlled_fanout,16000,160,100,0.0,lookup_success,25,65.5838208,2.010669615490197,0.7881824892721572
paper6_indexed,controlled_fanout,17000,17,1000,0.0,insert,25,9.9074642,0.4621392923771291,0.1811586026118346
paper6_indexed,controlled_fanout,17000,17,1000,0.0,lookup_absent,25,74.44544688,2.111635047378596,0.8277609385724096
paper6_indexed,controlled_fanout,17000,17,1000,0.0,lookup_success,25,38.093605,0.9431896126217155,0.3697303281477125
paper6_indexed,controlled_fanout,18000,18,1000,0.0,insert,25,9.2339684,1.1891435163645099,0.4661442584148879
paper6_indexed,controlled_fanout,18000,18,1000,0.0,lookup_absent,25,71.50149628,3.6991424026885773,1.4500638218539224
paper6_indexed,controlled_fanout,18000,18,1000,0.0,lookup_success,25,35.51524432,2.411606746978898,0.9453498448157281
paper6_indexed,controlled_fanout,19200,192,100,0.0,insert,25,16.938861,0.9443214360885452,0.3701740029467097
paper6_indexed,controlled_fanout,19200,192,100,0.0,lookup_absent,25,103.09028184,5.321725217658749,2.0861162853222295
paper6_indexed,controlled_fanout,19200,192,100,0.0,lookup_success,25,60.29644656000001,1.4261771484851862,0.559061442206193
paper6_indexed,controlled_fanout,20000,2,10000,0.0,insert,25,12.464153920000001,1.5013444045648423,0.5885270065894181
paper6_indexed,controlled_fanout,20000,2,10000,0.0,lookup_absent,25,71.73596072000001,6.005442313740791,2.35413338698639
paper6_indexed,controlled_fanout,20000,2,10000,0.0,lookup_success,25,34.76897552,2.2918879313507614,0.8984200690894986
paper6_indexed,controlled_fanout,22400,224,100,0.0,insert,25,16.90105316,1.3989410302558822,0.5483848838603058
paper6_indexed,controlled_fanout,22400,224,100,0.0,lookup_absent,25,103.42588272,4.197742291521745,1.645514978276524
paper6_indexed,controlled_fanout,22400,224,100,0.0,lookup_success,25,55.91245744,2.1171077029455985,0.8299062195546746
paper6_indexed,controlled_fanout,24000,24,1000,0.0,insert,25,10.49939844,0.5874710560934812,0.23028865398864462
paper6_indexed,controlled_fanout,24000,24,1000,0.0,lookup_absent,25,73.96113704,3.7203236660662506,1.4583668770979703
paper6_indexed,controlled_fanout,24000,24,1000,0.0,lookup_success,25,34.98780508,1.2981761444814899,0.508885048636744
paper6_indexed,controlled_fanout,25500,255,100,0.0,insert,25,17.532194959999998,1.0028721830695604,0.3931258957632677
paper6_indexed,controlled_fanout,25500,255,100,0.0,lookup_absent,25,102.1588494,3.165595111979016,1.2409132838957742
paper6_indexed,controlled_fanout,25500,255,100,0.0,lookup_success,25,53.962370039999996,2.570090245560219,1.0074753762596056
paper6_indexed,controlled_fanout,30000,3,10000,0.0,insert,25,10.41260248,0.5858885390409253,0.22966830730404272
paper6_indexed,controlled_fanout,30000,3,10000,0.0,lookup_absent,25,71.21661476,2.6018908156325518,1.0199411997279602
paper6_indexed,controlled_fanout,30000,3,10000,0.0,lookup_success,25,31.552657399999998,0.4113978635988127,0.16126796253073455
paper6_indexed,controlled_fanout,31000,31,1000,0.0,insert,25,10.96968212,0.44074689087297464,0.17277278122220605
paper6_indexed,controlled_fanout,31000,31,1000,0.0,lookup_absent,25,73.81509304000001,2.2213030985636095,0.8707508146369349
paper6_indexed,controlled_fanout,31000,31,1000,0.0,lookup_success,25,33.39070156,0.8347693567721296,0.3272295878546748
paper6_indexed,controlled_fanout,32000,32,1000,0.0,insert,25,11.02147888,0.3223606280790614,0.12636536620699207
paper6_indexed,controlled_fanout,32000,32,1000,0.0,lookup_absent,25,76.4121206,1.704046623397497,0.6679862763718187
paper6_indexed,controlled_fanout,32000,32,1000,0.0,lookup_success,25,33.99331256,1.0946200516679734,0.4290910602538456
paper6_indexed,controlled_fanout,33000,33,1000,0.0,insert,25,9.20052532,0.7939426867671088,0.31122553321270663
paper6_indexed,controlled_fanout,33000,33,1000,0.0,lookup_absent,25,70.87027516,12.076833938862439,4.734118904034076
paper6_indexed,controlled_fanout,33000,33,1000,0.0,lookup_success,25,33.2065774,3.305183732376451,1.2956320230915688
paper6_indexed,controlled_fanout,34000,34,1000,0.0,insert,25,9.62256784,0.44964220781256337,0.17625974546252482
paper6_indexed,controlled_fanout,34000,34,1000,0.0,lookup_absent,25,75.7255558,2.9554025762753824,1.15851780989995
paper6_indexed,controlled_fanout,34000,34,1000,0.0,lookup_success,25,33.17193196,4.104083017943565,1.6088005430338774
paper6_indexed,controlled_fanout,37000,37,1000,0.0,insert,25,9.874431399999999,0.3815313376863684,0.1495602843730564
paper6_indexed,controlled_fanout,37000,37,1000,0.0,lookup_absent,25,75.50669804,3.426589403314621,1.3432230460993315
paper6_indexed,controlled_fanout,37000,37,1000,0.0,lookup_success,25,33.08589508,4.038245061064552,1.5829920639373045
paper6_indexed,controlled_fanout,40000,4,10000,0.0,insert,25,10.843381959999999,0.3883902892552673,0.1522489933880648
paper6_indexed,controlled_fanout,40000,4,10000,0.0,lookup_absent,25,69.31741956,3.0762509950741106,1.2058903900690514
paper6_indexed,controlled_fanout,40000,4,10000,0.0,lookup_success,25,29.77671324,0.5263415944873858,0.20632590503905526
paper6_indexed,controlled_fanout,40000,40,1000,0.0,insert,25,10.09543932,0.2744429539879708,0.10758163796328454
paper6_indexed,controlled_fanout,40000,40,1000,0.0,lookup_absent,25,75.43554055999999,2.519313996171841,0.9875710864993617
paper6_indexed,controlled_fanout,40000,40,1000,0.0,lookup_success,25,33.67526492,1.05551524473291,0.41376197593530073
paper6_indexed,controlled_fanout,47000,47,1000,0.0,insert,25,10.30445452,0.36669140808952233,0.14374303197109276
paper6_indexed,controlled_fanout,47000,47,1000,0.0,lookup_absent,25,75.42664396,2.418313764642582,0.9479789957398921
paper6_indexed,controlled_fanout,47000,47,1000,0.0,lookup_success,25,33.23056592,0.7860002630693445,0.308112103123183
