variant,workload,n,fanout_target,groups,bytes_per_key,internal_node_bytes,leaf_bytes,total_bytes,internal_nodes,leaves,avg_leaf_depth,max_leaf_depth,node2,node4,node5,node16,node32,node48,node64,node256,node2_bytes,node4_bytes,node5_bytes,node16_bytes,node32_bytes,node48_bytes,node64_bytes,node256_bytes,fanout_1_2,fanout_3_5,fanout_6_16,fanout_17_32,fanout_33_48,fanout_49_64,fanout_65_256
node64,dense_uint64,262144,0,0,32.094,2121848.0,6291456.0,8413304.0,1029.0,262144.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1028.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,2121792.0,0.0,1.0,0.0,0.0,0.0,0.0,1028.0
node64,dense_uint64,524288,0,0,32.094,4243744.0,12582912.0,16826656.0,2057.0,524288.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2056.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,4243584.0,0.0,0.0,1.0,0.0,0.0,0.0,2056.0
node64,dense_uint64,1048576,0,0,32.094,8487328.0,25165824.0,33653152.0,4113.0,1048576.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4112.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,8487168.0,0.0,0.0,1.0,0.0,0.0,0.0,4112.0
node64,dense_uint64,2097152,0,0,32.094,16974992.0,50331648.0,67306640.0,8225.0,2097152.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8224.0,0.0,0.0,0.0,0.0,0.0,656.0,0.0,16974336.0,0.0,0.0,0.0,1.0,0.0,0.0,8224.0
node64,dense_uint64,4194304,0,0,32.094,33949456.0,100663296.0,134612752.0,16449.0,4194304.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16448.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,33948672.0,0.0,0.0,0.0,0.0,0.0,1.0,16448.0
node64,sparse_uint64,4096,0,0,48.242,99296.0,98304.0,197600.0,385.0,4096.0,2.065,4.0,0.0,128.0,0.0,157.0,0.0,99.0,0.0,1.0,0.0,7168.0,0.0,25120.0,0.0,64944.0,0.0,2064.0,125.0,3.0,157.0,99.0,0.0,0.0,1.0
node64,sparse_uint64,8192,0,0,48.103,197448.0,196608.0,394056.0,756.0,8192.0,2.126,4.0,0.0,499.0,0.0,1.0,0.0,255.0,0.0,1.0,0.0,27944.0,0.0,160.0,0.0,167280.0,0.0,2064.0,478.0,21.0,1.0,172.0,83.0,0.0,1.0
node64,sparse_uint64,16384,0,0,44.331,333104.0,393216.0,726320.0,2045.0,16384.0,2.231,4.0,0.0,1788.0,0.0,0.0,0.0,34.0,195.0,28.0,0.0,100128.0,0.0,0.0,0.0,22304.0,152880.0,57792.0,1620.0,168.0,0.0,0.0,34.0,195.0,28.0
node64,sparse_uint64,32768,0,0,50.34400000000001,863240.0,786432.0,1649672.0,6183.0,32768.0,2.397,4.0,0.0,5917.0,0.0,9.0,0.0,0.0,0.0,257.0,0.0,331352.0,0.0,1440.0,0.0,0.0,0.0,530448.0,4969.0,957.0,0.0,0.0,0.0,0.0,257.0
node64,sparse_uint64,65536,0,0,47.222,1521888.0,1572864.0,3094752.0,17562.0,65536.0,2.634,4.0,0.0,17090.0,0.0,215.0,0.0,0.0,0.0,257.0,0.0,957040.0,0.0,34400.0,0.0,0.0,0.0,530448.0,12050.0,5221.0,34.0,0.0,0.0,0.0,257.0
node64,sparse_uint64,131072,0,0,47.534,3084680.0,3145728.0,6230408.0,39593.0,131072.0,2.8710000000000004,4.0,0.0,35957.0,0.0,3379.0,0.0,0.0,0.0,257.0,0.0,2013592.0,0.0,540640.0,0.0,0.0,0.0,530448.0,18234.0,20093.0,1009.0,0.0,0.0,0.0,257.0
node64,sparse_uint64,262144,0,0,48.652,6462448.0,6291456.0,12753904.0,61603.0,262144.0,2.9960000000000004,5.0,0.0,37340.0,0.0,24006.0,0.0,0.0,0.0,257.0,0.0,2091040.0,0.0,3840960.0,0.0,0.0,0.0,530448.0,11615.0,35994.0,13737.0,0.0,0.0,0.0,257.0
node64,sparse_uint64,524288,0,0,44.647,10824960.0,12582912.0,23407872.0,73529.0,524288.0,3.03,5.0,0.0,14556.0,0.0,58545.0,0.0,171.0,0.0,257.0,0.0,815136.0,0.0,9367200.0,0.0,112176.0,0.0,530448.0,8568.0,12115.0,52418.0,171.0,0.0,0.0,257.0
node64,sparse_uint64,1048576,0,0,48.107,25278536.0,25165824.0,50444360.0,97135.0,1048576.0,3.0610000000000004,6.0,0.0,31375.0,0.0,40280.0,0.0,25223.0,0.0,257.0,0.0,1757000.0,0.0,6444800.0,0.0,16546288.0,0.0,530448.0,30666.0,777.0,40212.0,25219.0,4.0,0.0,257.0
node64,sparse_uint64,2097152,0,0,47.94700000000001,50220336.0,50331648.0,100551984.0,186739.0,2097152.0,3.1180000000000003,6.0,0.0,120944.0,0.0,160.0,0.0,65351.0,27.0,257.0,0.0,6772864.0,0.0,25600.0,0.0,42870256.0,21168.0,530448.0,116024.0,4922.0,158.0,44854.0,20497.0,27.0,257.0
node64,sparse_uint64,4194304,0,0,44.52,86067672.0,100663296.0,186730968.0,511424.0,4194304.0,3.222,6.0,0.0,445535.0,0.0,96.0,0.0,7150.0,50490.0,8153.0,0.0,24949960.0,0.0,15360.0,0.0,4690400.0,39584160.0,16827792.0,409933.0,35695.0,3.0,4.0,7146.0,50490.0,8153.0
node64,uuid_fixture,4096,0,0,79.682,109288.0,217088.0,326376.0,1426.0,4096.0,3.704,7.0,0.0,1143.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,64008.0,0.0,45280.0,0.0,0.0,0.0,0.0,842.0,310.0,274.0,0.0,0.0,0.0,0.0
node64,uuid_fixture,8192,0,0,79.46,216760.0,434176.0,650936.0,3113.0,8192.0,4.007,7.0,0.0,2705.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,151480.0,0.0,65280.0,0.0,0.0,0.0,0.0,1596.0,1214.0,303.0,0.0,0.0,0.0,0.0
node64,uuid_fixture,16384,0,0,81.205,462104.0,868352.0,1330456.0,5728.0,16384.0,4.223,7.0,0.0,4369.0,0.0,1359.0,0.0,0.0,0.0,0.0,0.0,244664.0,0.0,217440.0,0.0,0.0,0.0,0.0,2371.0,2581.0,776.0,0.0,0.0,0.0,0.0
node64,uuid_fixture,32768,0,0,82.37100000000001,962440.0,1736704.0,2699144.0,10471.0,32768.0,4.428,7.0,0.0,6855.0,0.0,3616.0,0.0,0.0,0.0,0.0,0.0,383880.0,0.0,578560.0,0.0,0.0,0.0,0.0,5394.0,2124.0,2953.0,0.0,0.0,0.0,0.0
node64,uuid_fixture,65536,0,0,79.732,1751928.0,3473408.0,5225336.0,22957.0,65536.0,4.7,10.0,0.0,18473.0,0.0,4484.0,0.0,0.0,0.0,0.0,0.0,1034488.0,0.0,717440.0,0.0,0.0,0.0,0.0,14078.0,4533.0,4346.0,0.0,0.0,0.0,0.0
node64,uuid_fixture,100000,0,0,79.273,2627328.0,5300000.0,7927328.0,37408.0,100000.0,4.881,10.0,0.0,32288.0,0.0,5120.0,0.0,0.0,0.0,0.0,0.0,1808128.0,0.0,819200.0,0.0,0.0,0.0,0.0,21609.0,11293.0,4506.0,0.0,0.0,0.0,0.0
node64,words_fixture,4096,0,0,62.851000000000006,149464.0,107973.0,257437.0,2271.0,4096.0,7.882,18.0,0.0,2071.0,0.0,197.0,0.0,3.0,0.0,0.0,0.0,115976.0,0.0,31520.0,0.0,1968.0,0.0,0.0,1440.0,709.0,119.0,3.0,0.0,0.0,0.0
node64,words_fixture,8192,0,0,62.717,299120.0,214659.0,513779.0,4450.0,8192.0,7.708000000000001,21.0,0.0,4032.0,0.0,405.0,0.0,13.0,0.0,0.0,0.0,225792.0,0.0,64800.0,0.0,8528.0,0.0,0.0,2852.0,1332.0,253.0,13.0,0.0,0.0,0.0
node64,words_fixture,16384,0,0,63.342,601808.0,435989.0,1037797.0,8947.0,16384.0,8.015,22.0,0.0,8102.0,0.0,819.0,0.0,26.0,0.0,0.0,0.0,453712.0,0.0,131040.0,0.0,17056.0,0.0,0.0,5803.0,2606.0,512.0,26.0,0.0,0.0,0.0
node64,words_fixture,32768,0,0,61.976000000000006,1173360.0,857474.0,2030834.0,16971.0,32768.0,7.666,22.0,0.0,15156.0,0.0,1746.0,0.0,69.0,0.0,0.0,0.0,848736.0,0.0,279360.0,0.0,45264.0,0.0,0.0,10781.0,4997.0,1124.0,69.0,0.0,0.0,0.0
node64,words_fixture,65536,0,0,62.368,2354344.0,1733029.0,4087373.0,34424.0,65536.0,7.943,22.0,0.0,30923.0,0.0,3375.0,0.0,126.0,0.0,0.0,0.0,1731688.0,0.0,540000.0,0.0,82656.0,0.0,0.0,21726.0,10436.0,2136.0,126.0,0.0,0.0,0.0
node64,words_fixture,131072,0,0,62.448,4718304.0,3466906.0,8185210.0,68983.0,131072.0,7.931,22.0,0.0,62028.0,0.0,6689.0,0.0,266.0,0.0,0.0,0.0,3473568.0,0.0,1070240.0,0.0,174496.0,0.0,0.0,43929.0,20544.0,4244.0,266.0,0.0,0.0,0.0
node64,words_fixture,235886,0,0,62.606,8500688.0,6267285.0,14767973.0,124256.0,235886.0,8.075,22.0,0.0,111616.0,0.0,12181.0,0.0,458.0,1.0,0.0,0.0,6250496.0,0.0,1948960.0,0.0,300448.0,784.0,0.0,79113.0,36939.0,7745.0,458.0,0.0,1.0,0.0
original4,dense_uint64,4096,0,0,32.102,33184.0,98304.0,131488.0,17.0,4096.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,33024.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0
original4,dense_uint64,8192,0,0,32.143,66704.0,196608.0,263312.0,33.0,8192.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,656.0,0.0,66048.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0
original4,dense_uint64,16384,0,0,32.188,134160.0,393216.0,527376.0,65.0,16384.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134160.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0
original4,dense_uint64,32768,0,0,32.125,266256.0,786432.0,1052688.0,129.0,32768.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266256.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0
original4,dense_uint64,65536,0,0,32.094,530448.0,1572864.0,2103312.0,257.0,65536.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530448.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0
original4,dense_uint64,131072,0,0,32.094,1060952.0,3145728.0,4206680.0,515.0,131072.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,514.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1060896.0,1.0,0.0,0.0,0.0,0.0,0.0,514.0
original4,dense_uint64,262144,0,0,32.094,2121848.0,6291456.0,8413304.0,1029.0,262144.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1028.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,2121792.0,0.0,1.0,0.0,0.0,0.0,0.0,1028.0
original4,dense_uint64,524288,0,0,32.094,4243744.0,12582912.0,16826656.0,2057.0,524288.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2056.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,4243584.0,0.0,0.0,1.0,0.0,0.0,0.0,2056.0
original4,dense_uint64,1048576,0,0,32.094,8487328.0,25165824.0,33653152.0,4113.0,1048576.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4112.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,8487168.0,0.0,0.0,1.0,0.0,0.0,0.0,4112.0
original4,dense_uint64,2097152,0,0,32.094,16974992.0,50331648.0,67306640.0,8225.0,2097152.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8224.0,0.0,0.0,0.0,0.0,0.0,656.0,0.0,16974336.0,0.0,0.0,0.0,1.0,0.0,0.0,8224.0
original4,dense_uint64,4194304,0,0,32.094,33950736.0,100663296.0,134614032.0,16449.0,4194304.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33950736.0,0.0,0.0,0.0,0.0,0.0,1.0,16448.0
original4,sparse_uint64,4096,0,0,48.242,99296.0,98304.0,197600.0,385.0,4096.0,2.065,4.0,0.0,128.0,0.0,157.0,0.0,99.0,0.0,1.0,0.0,7168.0,0.0,25120.0,0.0,64944.0,0.0,2064.0,125.0,3.0,157.0,99.0,0.0,0.0,1.0
original4,sparse_uint64,8192,0,0,48.103,197448.0,196608.0,394056.0,756.0,8192.0,2.126,4.0,0.0,499.0,0.0,1.0,0.0,255.0,0.0,1.0,0.0,27944.0,0.0,160.0,0.0,167280.0,0.0,2064.0,478.0,21.0,1.0,172.0,83.0,0.0,1.0
original4,sparse_uint64,16384,0,0,59.565,582704.0,393216.0,975920.0,2045.0,16384.0,2.231,4.0,0.0,1788.0,0.0,0.0,0.0,34.0,0.0,223.0,0.0,100128.0,0.0,0.0,0.0,22304.0,0.0,460272.0,1620.0,168.0,0.0,0.0,34.0,195.0,28.0
original4,sparse_uint64,32768,0,0,50.34400000000001,863240.0,786432.0,1649672.0,6183.0,32768.0,2.397,4.0,0.0,5917.0,0.0,9.0,0.0,0.0,0.0,257.0,0.0,331352.0,0.0,1440.0,0.0,0.0,0.0,530448.0,4969.0,957.0,0.0,0.0,0.0,0.0,257.0
original4,sparse_uint64,65536,0,0,47.222,1521888.0,1572864.0,3094752.0,17562.0,65536.0,2.634,4.0,0.0,17090.0,0.0,215.0,0.0,0.0,0.0,257.0,0.0,957040.0,0.0,34400.0,0.0,0.0,0.0,530448.0,12050.0,5221.0,34.0,0.0,0.0,0.0,257.0
original4,sparse_uint64,131072,0,0,47.534,3084680.0,3145728.0,6230408.0,39593.0,131072.0,2.8710000000000004,4.0,0.0,35957.0,0.0,3379.0,0.0,0.0,0.0,257.0,0.0,2013592.0,0.0,540640.0,0.0,0.0,0.0,530448.0,18234.0,20093.0,1009.0,0.0,0.0,0.0,257.0
original4,sparse_uint64,262144,0,0,48.652,6462448.0,6291456.0,12753904.0,61603.0,262144.0,2.9960000000000004,5.0,0.0,37340.0,0.0,24006.0,0.0,0.0,0.0,257.0,0.0,2091040.0,0.0,3840960.0,0.0,0.0,0.0,530448.0,11615.0,35994.0,13737.0,0.0,0.0,0.0,257.0
original4,sparse_uint64,524288,0,0,44.647,10824960.0,12582912.0,23407872.0,73529.0,524288.0,3.03,5.0,0.0,14556.0,0.0,58545.0,0.0,171.0,0.0,257.0,0.0,815136.0,0.0,9367200.0,0.0,112176.0,0.0,530448.0,8568.0,12115.0,52418.0,171.0,0.0,0.0,257.0
original4,sparse_uint64,1048576,0,0,48.107,25278536.0,25165824.0,50444360.0,97135.0,1048576.0,3.0610000000000004,6.0,0.0,31375.0,0.0,40280.0,0.0,25223.0,0.0,257.0,0.0,1757000.0,0.0,6444800.0,0.0,16546288.0,0.0,530448.0,30666.0,777.0,40212.0,25219.0,4.0,0.0,257.0
original4,sparse_uint64,2097152,0,0,47.963,50254896.0,50331648.0,100586544.0,186739.0,2097152.0,3.1180000000000003,6.0,0.0,120944.0,0.0,160.0,0.0,65351.0,0.0,284.0,0.0,6772864.0,0.0,25600.0,0.0,42870256.0,0.0,586176.0,116024.0,4922.0,158.0,44854.0,20497.0,27.0,257.0
original4,sparse_uint64,4194304,0,0,59.92799999999999,150694872.0,100663296.0,251358168.0,511424.0,4194304.0,3.222,6.0,0.0,445535.0,0.0,96.0,0.0,7150.0,0.0,58643.0,0.0,24949960.0,0.0,15360.0,0.0,4690400.0,0.0,121039152.0,409933.0,35695.0,3.0,4.0,7146.0,50490.0,8153.0
original4,uuid_fixture,4096,0,0,79.682,109288.0,217088.0,326376.0,1426.0,4096.0,3.704,7.0,0.0,1143.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,64008.0,0.0,45280.0,0.0,0.0,0.0,0.0,842.0,310.0,274.0,0.0,0.0,0.0,0.0
original4,uuid_fixture,8192,0,0,79.46,216760.0,434176.0,650936.0,3113.0,8192.0,4.007,7.0,0.0,2705.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,151480.0,0.0,65280.0,0.0,0.0,0.0,0.0,1596.0,1214.0,303.0,0.0,0.0,0.0,0.0
original4,uuid_fixture,16384,0,0,81.205,462104.0,868352.0,1330456.0,5728.0,16384.0,4.223,7.0,0.0,4369.0,0.0,1359.0,0.0,0.0,0.0,0.0,0.0,244664.0,0.0,217440.0,0.0,0.0,0.0,0.0,2371.0,2581.0,776.0,0.0,0.0,0.0,0.0
original4,uuid_fixture,32768,0,0,82.37100000000001,962440.0,1736704.0,2699144.0,10471.0,32768.0,4.428,7.0,0.0,6855.0,0.0,3616.0,0.0,0.0,0.0,0.0,0.0,383880.0,0.0,578560.0,0.0,0.0,0.0,0.0,5394.0,2124.0,2953.0,0.0,0.0,0.0,0.0
original4,uuid_fixture,65536,0,0,79.732,1751928.0,3473408.0,5225336.0,22957.0,65536.0,4.7,10.0,0.0,18473.0,0.0,4484.0,0.0,0.0,0.0,0.0,0.0,1034488.0,0.0,717440.0,0.0,0.0,0.0,0.0,14078.0,4533.0,4346.0,0.0,0.0,0.0,0.0
original4,uuid_fixture,100000,0,0,79.273,2627328.0,5300000.0,7927328.0,37408.0,100000.0,4.881,10.0,0.0,32288.0,0.0,5120.0,0.0,0.0,0.0,0.0,0.0,1808128.0,0.0,819200.0,0.0,0.0,0.0,0.0,21609.0,11293.0,4506.0,0.0,0.0,0.0,0.0
original4,words_fixture,4096,0,0,62.851000000000006,149464.0,107973.0,257437.0,2271.0,4096.0,7.882,18.0,0.0,2071.0,0.0,197.0,0.0,3.0,0.0,0.0,0.0,115976.0,0.0,31520.0,0.0,1968.0,0.0,0.0,1440.0,709.0,119.0,3.0,0.0,0.0,0.0
original4,words_fixture,8192,0,0,62.717,299120.0,214659.0,513779.0,4450.0,8192.0,7.708000000000001,21.0,0.0,4032.0,0.0,405.0,0.0,13.0,0.0,0.0,0.0,225792.0,0.0,64800.0,0.0,8528.0,0.0,0.0,2852.0,1332.0,253.0,13.0,0.0,0.0,0.0
original4,words_fixture,16384,0,0,63.342,601808.0,435989.0,1037797.0,8947.0,16384.0,8.015,22.0,0.0,8102.0,0.0,819.0,0.0,26.0,0.0,0.0,0.0,453712.0,0.0,131040.0,0.0,17056.0,0.0,0.0,5803.0,2606.0,512.0,26.0,0.0,0.0,0.0
original4,words_fixture,32768,0,0,61.976000000000006,1173360.0,857474.0,2030834.0,16971.0,32768.0,7.666,22.0,0.0,15156.0,0.0,1746.0,0.0,69.0,0.0,0.0,0.0,848736.0,0.0,279360.0,0.0,45264.0,0.0,0.0,10781.0,4997.0,1124.0,69.0,0.0,0.0,0.0
original4,words_fixture,65536,0,0,62.368,2354344.0,1733029.0,4087373.0,34424.0,65536.0,7.943,22.0,0.0,30923.0,0.0,3375.0,0.0,126.0,0.0,0.0,0.0,1731688.0,0.0,540000.0,0.0,82656.0,0.0,0.0,21726.0,10436.0,2136.0,126.0,0.0,0.0,0.0
original4,words_fixture,131072,0,0,62.448,4718304.0,3466906.0,8185210.0,68983.0,131072.0,7.931,22.0,0.0,62028.0,0.0,6689.0,0.0,266.0,0.0,0.0,0.0,3473568.0,0.0,1070240.0,0.0,174496.0,0.0,0.0,43929.0,20544.0,4244.0,266.0,0.0,0.0,0.0
original4,words_fixture,235886,0,0,62.612,8501968.0,6267285.0,14769253.0,124256.0,235886.0,8.075,22.0,0.0,111616.0,0.0,12181.0,0.0,458.0,0.0,1.0,0.0,6250496.0,0.0,1948960.0,0.0,300448.0,0.0,2064.0,79113.0,36939.0,7745.0,458.0,0.0,1.0,0.0
paper6_indexed,dense_uint64,4096,0,0,32.102,33184.0,98304.0,131488.0,17.0,4096.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,33024.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0
paper6_indexed,dense_uint64,8192,0,0,32.1,66352.0,196608.0,262960.0,33.0,8192.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,66048.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0
paper6_indexed,dense_uint64,16384,0,0,32.11,132880.0,393216.0,526096.0,65.0,16384.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,132096.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0
paper6_indexed,dense_uint64,32768,0,0,32.125,266256.0,786432.0,1052688.0,129.0,32768.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266256.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0
paper6_indexed,dense_uint64,65536,0,0,32.094,530448.0,1572864.0,2103312.0,257.0,65536.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530448.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0
paper6_indexed,dense_uint64,131072,0,0,32.094,1060936.0,3145728.0,4206664.0,515.0,131072.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1060896.0,1.0,0.0,0.0,0.0,0.0,0.0,514.0
paper6_indexed,dense_uint64,262144,0,0,32.094,2121856.0,6291456.0,8413312.0,1029.0,262144.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1028.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,2121792.0,0.0,1.0,0.0,0.0,0.0,0.0,1028.0
paper6_indexed,dense_uint64,524288,0,0,32.094,4243744.0,12582912.0,16826656.0,2057.0,524288.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2056.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,4243584.0,0.0,0.0,1.0,0.0,0.0,0.0,2056.0
paper6_indexed,dense_uint64,1048576,0,0,32.094,8487328.0,25165824.0,33653152.0,4113.0,1048576.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4112.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,8487168.0,0.0,0.0,1.0,0.0,0.0,0.0,4112.0
paper6_indexed,dense_uint64,2097152,0,0,32.094,16974640.0,50331648.0,67306288.0,8225.0,2097152.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8224.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,16974336.0,0.0,0.0,0.0,1.0,0.0,0.0,8224.0
paper6_indexed,dense_uint64,4194304,0,0,32.094,33949456.0,100663296.0,134612752.0,16449.0,4194304.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16448.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,33948672.0,0.0,0.0,0.0,0.0,0.0,1.0,16448.0
paper6_indexed,sparse_uint64,4096,0,0,39.252,62472.0,98304.0,160776.0,385.0,4096.0,2.065,4.0,125.0,0.0,3.0,157.0,99.0,0.0,0.0,1.0,5000.0,0.0,192.0,25120.0,30096.0,0.0,0.0,2064.0,125.0,3.0,157.0,99.0,0.0,0.0,1.0
paper6_indexed,sparse_uint64,8192,0,0,41.096,140048.0,196608.0,336656.0,756.0,8192.0,2.126,4.0,478.0,0.0,21.0,1.0,172.0,0.0,83.0,1.0,19120.0,0.0,1344.0,160.0,52288.0,0.0,65072.0,2064.0,478.0,21.0,1.0,172.0,83.0,0.0,1.0
paper6_indexed,sparse_uint64,16384,0,0,43.097,312880.0,393216.0,706096.0,2045.0,16384.0,2.231,4.0,1620.0,0.0,168.0,0.0,0.0,0.0,229.0,28.0,64800.0,0.0,10752.0,0.0,0.0,0.0,179536.0,57792.0,1620.0,168.0,0.0,0.0,34.0,195.0,28.0
paper6_indexed,sparse_uint64,32768,0,0,48.123000000000005,790456.0,786432.0,1576888.0,6183.0,32768.0,2.397,4.0,4969.0,0.0,957.0,0.0,0.0,0.0,0.0,257.0,198760.0,0.0,61248.0,0.0,0.0,0.0,0.0,530448.0,4969.0,957.0,0.0,0.0,0.0,0.0,257.0
paper6_indexed,sparse_uint64,65536,0,0,44.63,1352032.0,1572864.0,2924896.0,17562.0,65536.0,2.634,4.0,12050.0,0.0,5221.0,34.0,0.0,0.0,0.0,257.0,482000.0,0.0,334144.0,5440.0,0.0,0.0,0.0,530448.0,12050.0,5221.0,34.0,0.0,0.0,0.0,257.0
paper6_indexed,sparse_uint64,131072,0,0,44.654,2707200.0,3145728.0,5852928.0,39593.0,131072.0,2.8710000000000004,4.0,18234.0,0.0,20093.0,1009.0,0.0,0.0,0.0,257.0,729360.0,0.0,1285952.0,161440.0,0.0,0.0,0.0,530448.0,18234.0,20093.0,1009.0,0.0,0.0,0.0,257.0
paper6_indexed,sparse_uint64,262144,0,0,44.968,5496584.0,6291456.0,11788040.0,61603.0,262144.0,2.9960000000000004,5.0,11615.0,0.0,35994.0,13737.0,0.0,0.0,0.0,257.0,464600.0,0.0,2303616.0,2197920.0,0.0,0.0,0.0,530448.0,11615.0,35994.0,13737.0,0.0,0.0,0.0,257.0
paper6_indexed,sparse_uint64,524288,0,0,43.24,10087392.0,12582912.0,22670304.0,73529.0,524288.0,3.03,5.0,8568.0,0.0,12115.0,52418.0,171.0,0.0,0.0,257.0,342720.0,0.0,775360.0,8386880.0,51984.0,0.0,0.0,530448.0,8568.0,12115.0,52418.0,171.0,0.0,0.0,257.0
paper6_indexed,sparse_uint64,1048576,0,0,39.173,15910448.0,25165824.0,41076272.0,97135.0,1048576.0,3.0610000000000004,6.0,30666.0,0.0,777.0,40212.0,25219.0,0.0,4.0,257.0,1226640.0,0.0,49728.0,6433920.0,7666576.0,0.0,3136.0,530448.0,30666.0,777.0,40212.0,25219.0,4.0,0.0,257.0
paper6_indexed,sparse_uint64,2097152,0,0,40.803,35238128.0,50331648.0,85569776.0,186739.0,2097152.0,3.1180000000000003,6.0,116024.0,0.0,4922.0,158.0,44854.0,0.0,20524.0,257.0,4640960.0,0.0,315008.0,25280.0,13635616.0,0.0,16090816.0,530448.0,116024.0,4922.0,158.0,44854.0,20497.0,27.0,257.0
paper6_indexed,sparse_uint64,4194304,0,0,43.24,80697912.0,100663296.0,181361208.0,511424.0,4194304.0,3.222,6.0,409933.0,0.0,35695.0,3.0,4.0,0.0,57636.0,8153.0,16397320.0,0.0,2284480.0,480.0,1216.0,0.0,45186624.0,16827792.0,409933.0,35695.0,3.0,4.0,7146.0,50490.0,8153.0
paper6_indexed,uuid_fixture,4096,0,0,76.77,97360.0,217088.0,314448.0,1426.0,4096.0,3.704,7.0,842.0,0.0,310.0,274.0,0.0,0.0,0.0,0.0,33680.0,0.0,19840.0,43840.0,0.0,0.0,0.0,0.0,842.0,310.0,274.0,0.0,0.0,0.0,0.0
