variant,workload,n,fanout_target,groups,prefix_len,operation,runs,mops_mean,mops_std,scans_mean,scans_std,avg_entries,mops_ci95,scans_ci95
original4,controlled_fanout,16000,16,1000,4,iter_prefix,10,172.7604225,38.11007820776144,10797526.4090579,2381879.8815313037,16.0,23.620871192960063,1476304.4455599056
original4,controlled_fanout,17000,17,1000,0,iter_full,10,129.7924716,21.303425922490263,7634.851265400001,1253.1427156201473,17000.0,13.204000184429608,776.7059020632322
original4,controlled_fanout,17000,17,1000,4,iter_prefix,10,98.0244653,17.461427902327003,5766145.0167656,1027142.8211922225,17.0,10.822705140553218,636629.716262664
original4,controlled_fanout,20000,2,10000,0,iter_full,10,239.2263374,6.285304583731513,11961.3168739,314.2652285191742,20000.0,3.8956721414076627,194.7836066567234
original4,controlled_fanout,20000,2,10000,4,iter_prefix,10,33.7250053,5.290617414239646,16862502.7070087,2645308.761735062,2.0,3.2791586464793743,1639579.3570905628
original4,controlled_fanout,30000,3,10000,0,iter_full,10,259.75932090000003,8.08762754640766,8658.644031400001,269.5875835081873,30000.0,5.0127634870983995,167.09211538619675
original4,controlled_fanout,30000,3,10000,4,iter_prefix,10,44.100938400000004,5.046830435891052,14700312.8362706,1682276.879002492,3.0,3.128057911846919,1042686.0121667233
original4,controlled_fanout,32000,32,1000,0,iter_full,10,186.1278935,18.47014823694999,5816.4966684,577.192135067658,32000.0,11.447916481342244,357.7473916924716
original4,controlled_fanout,32000,32,1000,4,iter_prefix,10,149.352855,5.270634940045101,4667276.7154739,164707.34518153232,32.0,3.2667733806582753,102086.67019410752
original4,controlled_fanout,33000,33,1000,0,iter_full,10,185.748279,22.8886920763925,5628.7357286999995,693.5967328486313,33000.0,14.186558326235202,429.89570887678843
original4,controlled_fanout,33000,33,1000,4,iter_prefix,10,141.3813903,35.56241172480439,4284284.5536526,1077648.8395770283,33.0,22.041811147255554,667933.6707765595
original4,controlled_fanout,40000,4,10000,0,iter_full,10,259.9933429,6.166553305219895,6499.8335736,154.1638320528612,40000.0,3.8220693364375338,95.55173305291572
original4,controlled_fanout,40000,4,10000,4,iter_prefix,10,56.878828,1.8782760963105987,14219707.0089011,469569.0211374074,4.0,1.1641675856422902,291041.8945881915
original4,controlled_fanout,48000,48,1000,0,iter_full,10,219.68972549999998,28.07589625553886,4576.869281,584.914502341816,48000.0,17.401620785546736,362.5337645173499
original4,controlled_fanout,48000,48,1000,4,iter_prefix,10,181.7785042,10.495761605454385,3787052.1725397995,218661.70246546261,48.0,6.505340440470755,135527.9273008198
original4,controlled_fanout,49000,49,1000,0,iter_full,10,256.0119176,24.699531341947594,5224.7330131,504.0720711653487,49000.0,15.30892813113684,312.4271065531536
original4,controlled_fanout,49000,49,1000,4,iter_prefix,10,186.3704322,26.27070812269314,3803478.2070563002,536136.9018381726,49.0,16.282753588986512,332301.09450504906
original4,controlled_fanout,50000,5,10000,0,iter_full,10,257.57205749999997,13.706221875698017,5151.4411488,274.1244392800284,50000.0,8.495204331594872,169.90408772651776
original4,controlled_fanout,50000,5,10000,4,iter_prefix,10,64.7688128,4.323905960527993,12953762.5902363,864781.190186558,5.0,2.6799846798347273,535996.9347775117
original4,controlled_fanout,60000,6,10000,0,iter_full,10,247.15407810000002,62.35885598408751,4119.2346336,1039.3142663806168,60000.0,38.650419369658884,644.1736561480636
original4,controlled_fanout,60000,6,10000,4,iter_prefix,10,52.5497558,26.161296818821754,8758292.6590717,4360216.164456975,6.0,16.214939760274046,2702489.977392
original4,controlled_fanout,64000,64,1000,0,iter_full,10,281.1704679,25.178998053440456,4393.2885618,393.4218447253083,64000.0,15.6061046777643,243.84538567702677
