variant,workload,n,seed,fanout_target,groups,zipf_s,run,operation,seconds,ops,mops_per_sec,keys,node4,node16,node32,node48,node256,internal_nodes,leaves,internal_node_bytes,leaf_bytes,total_bytes,bytes_per_key,avg_leaf_depth,max_leaf_depth,fanout_0_4,fanout_5_16,fanout_17_32,fanout_33_48,fanout_49_64,fanout_65_256,node64,node4_bytes,node16_bytes,node32_bytes,node48_bytes,node64_bytes,node256_bytes,node2,node5,node2_bytes,node5_bytes,fanout_1_2,fanout_3_5,fanout_6_16
count4_original4,dense_uint64,4096,1,0,0,0,0,lookup_absent,0.000017500,4096,234.057210,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count4_original4,dense_uint64,4096,1,0,0,0,1,insert,0.000193000,4096,21.222798,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count4_original4,dense_uint64,4096,1,0,0,0,1,lookup_success,0.000051800,4096,79.073368,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count4_original4,dense_uint64,4096,1,0,0,0,1,lookup_absent,0.000017500,4096,234.057112,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count4_original4,dense_uint64,4096,1,0,0,0,2,insert,0.000179200,4096,22.857142,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count4_original4,dense_uint64,4096,1,0,0,0,2,lookup_success,0.000051900,4096,78.920998,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count4_original4,dense_uint64,4096,1,0,0,0,2,lookup_absent,0.000017600,4096,232.727232,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count4_original4,dense_uint64,4096,1,0,0,0,3,insert,0.000176800,4096,23.167421,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count4_original4,dense_uint64,4096,1,0,0,0,3,lookup_success,0.000050500,4096,81.108901,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
count4_original4,dense_uint64,4096,1,0,0,0,3,lookup_absent,0.000017500,4096,234.057112,4096,0,1,0,0,16,17,4096,33184,98304,131488,32.102,8.000,8,0,1,0,0,0,16,0,0,160,0,0,0,33024,0,0,0,0,0,0,1
