variant,workload,n,fanout_target,groups,zipf_s,operation,runs,mean,std,ci95,menu_count
count1_node256,controlled_fanout,17000,17,1000,0.0,lookup_success,10,52.6638117,2.6780753457022097,1.6598882962405141,1
count1_node256,controlled_fanout,20000,2,10000,0.0,insert,10,2.4213491,0.2611610732868171,0.16186931024105772,1
count1_node256,controlled_fanout,20000,2,10000,0.0,lookup_absent,10,38.361457,12.38105169835389,7.6738553462384775,1
count1_node256,controlled_fanout,20000,2,10000,0.0,lookup_success,10,11.2069013,2.423663805343154,1.5022023898494863,1
count1_node256,controlled_fanout,24000,24,1000,0.0,insert,10,12.4505275,2.273716927215985,1.4092643519184334,1
count1_node256,controlled_fanout,24000,24,1000,0.0,lookup_absent,10,72.4380623,11.4842968947765,7.118040960566192,1
count1_node256,controlled_fanout,24000,24,1000,0.0,lookup_success,10,39.9446642,6.455848827944881,4.0013765591027255,1
count1_node256,controlled_fanout,30000,3,10000,0.0,insert,10,2.2954017,0.4601025062237157,0.28517448785647276,1
count1_node256,controlled_fanout,30000,3,10000,0.0,lookup_absent,10,35.1267446,11.365195910600663,7.044221405779781,1
count1_node256,controlled_fanout,30000,3,10000,0.0,lookup_success,10,10.2738608,1.7609408817082728,1.0914424661762427,1
count1_node256,controlled_fanout,32000,32,1000,0.0,insert,10,14.447228899999999,2.287769939087526,1.4179744989163263,1
count1_node256,controlled_fanout,32000,32,1000,0.0,lookup_absent,10,79.5824334,10.075719191281564,6.244995454909021,1
count1_node256,controlled_fanout,32000,32,1000,0.0,lookup_success,10,44.400717400000005,1.8492052226958475,1.1461492715003632,1
count1_node256,controlled_fanout,33000,33,1000,0.0,insert,10,13.596524800000001,2.1209311562511513,1.3145667499769487,1
count1_node256,controlled_fanout,33000,33,1000,0.0,lookup_absent,10,66.961273,20.38615699166078,12.635471010957202,1
count1_node256,controlled_fanout,33000,33,1000,0.0,lookup_success,10,38.2983237,6.193483097378135,3.8387605945439898,1
count1_node256,controlled_fanout,40000,4,10000,0.0,insert,10,3.5185941,0.49138726602739513,0.304564982874531,1
count1_node256,controlled_fanout,40000,4,10000,0.0,lookup_absent,10,48.915668,9.462762252002458,5.8650808079064305,1
count1_node256,controlled_fanout,40000,4,10000,0.0,lookup_success,10,14.284624500000001,3.4000804225622288,2.1073916791567022,1
count1_node256,controlled_fanout,40000,40,1000,0.0,insert,10,15.342659399999999,1.6089236830362506,0.9972212302771475,1
count1_node256,controlled_fanout,40000,40,1000,0.0,lookup_absent,10,82.2657289,6.437796907960582,3.990187863177984,1
count1_node256,controlled_fanout,40000,40,1000,0.0,lookup_success,10,42.237062200000004,0.9683642788780845,0.6001983982962409,1
count1_node256,controlled_fanout,48000,48,1000,0.0,insert,10,15.415549000000002,1.271596060958213,0.7881434039999481,1
count1_node256,controlled_fanout,48000,48,1000,0.0,lookup_absent,10,70.3436744,16.745002217808914,10.378659900838029,1
count1_node256,controlled_fanout,48000,48,1000,0.0,lookup_success,10,39.1749187,4.109499163617173,2.547093970319096,1
count1_node256,controlled_fanout,49000,49,1000,0.0,insert,10,15.2230746,1.5350751739922637,0.9514494501613854,1
count1_node256,controlled_fanout,49000,49,1000,0.0,lookup_absent,10,74.33216230000001,10.55990346263113,6.545095975428975,1
count1_node256,controlled_fanout,49000,49,1000,0.0,lookup_success,10,40.5006062,1.6086179476294975,0.9970317335087948,1
count1_node256,controlled_fanout,50000,5,10000,0.0,insert,10,3.9401342,0.3414840632711542,0.21165401521883567,1
count1_node256,controlled_fanout,50000,5,10000,0.0,lookup_absent,10,51.717222400000004,5.529783295397433,3.4273951953990864,1
count1_node256,controlled_fanout,50000,5,10000,0.0,lookup_success,10,14.316412500000002,1.6748326889505676,1.0380720553704708,1
count1_node256,controlled_fanout,60000,6,10000,0.0,insert,10,4.1615705,0.3167275483953043,0.19630976832747252,1
count1_node256,controlled_fanout,60000,6,10000,0.0,lookup_absent,10,50.1672893,7.545653502719166,4.676844494591939,1
count1_node256,controlled_fanout,60000,6,10000,0.0,lookup_success,10,13.1979422,1.2648512543432666,0.7839629295489502,1
count1_node256,controlled_fanout,64000,64,1000,0.0,insert,10,15.439301699999998,1.0291879642880326,0.6378973090861145,1
count1_node256,controlled_fanout,64000,64,1000,0.0,lookup_absent,10,71.8889994,2.435299644697832,1.5094143577998131,1
count1_node256,controlled_fanout,64000,64,1000,0.0,lookup_success,10,38.9351879,2.2107181946093877,1.3702173329092435,1
count1_node256,controlled_fanout,65000,65,1000,0.0,insert,10,13.362289200000001,2.307302831031737,1.4300811107717242,1
count1_node256,controlled_fanout,65000,65,1000,0.0,lookup_absent,10,64.6002757,6.5279091458472545,4.046040006866237,1
count1_node256,controlled_fanout,65000,65,1000,0.0,lookup_success,10,36.0555625,4.98150066250028,3.0875660987911684,1
count1_node256,controlled_fanout,80000,8,10000,0.0,insert,10,4.3294106999999995,0.6913983809128424,0.42853315623050475,1
count1_node256,controlled_fanout,80000,8,10000,0.0,lookup_absent,10,45.9290809,13.158962690419985,8.156009574393245,1
count1_node256,controlled_fanout,80000,8,10000,0.0,lookup_success,10,13.8698856,3.245695834834435,2.0117031203189044,1
count1_node256,controlled_fanout,96000,96,1000,0.0,insert,10,13.7702688,1.9050197442820958,1.180743470386498,1
count1_node256,controlled_fanout,96000,96,1000,0.0,lookup_absent,10,65.9962962,5.212704687325418,3.2308678380296967,1
count1_node256,controlled_fanout,96000,96,1000,0.0,lookup_success,10,36.3941346,2.3711112907086496,1.4696300038186707,1
count1_node256,controlled_fanout,120000,12,10000,0.0,insert,10,4.7377891,0.8489301621289717,0.5261723658017391,1
count1_node256,controlled_fanout,120000,12,10000,0.0,lookup_absent,10,37.432759999999995,11.030760612538907,6.836936260500622,1
count1_node256,controlled_fanout,120000,12,10000,0.0,lookup_success,10,12.1995165,1.99869484790168,1.2388039011345713,1
count1_node256,controlled_fanout,128000,128,1000,0.0,insert,10,11.8745644,1.4039561153876887,0.8701810156712643,1
count1_node256,controlled_fanout,128000,128,1000,0.0,lookup_absent,10,62.1741852,6.034226082398211,3.740052074007551,1
count1_node256,controlled_fanout,128000,128,1000,0.0,lookup_success,10,31.746626100000004,4.803829608461324,2.977444438602161,1
count1_node256,controlled_fanout,160000,16,10000,0.0,insert,10,5.746757000000001,0.7057798996659258,0.4374469139030497,1
count1_node256,controlled_fanout,160000,16,10000,0.0,lookup_absent,10,32.7778191,10.378609582610972,6.432728864433227,1
count1_node256,controlled_fanout,160000,16,10000,0.0,lookup_success,10,12.1714372,1.5142693792977673,0.9385538850075519,1
count1_node256,controlled_fanout,170000,17,10000,0.0,insert,10,5.5799909,1.0604358152208984,0.6572649277490361,1
count1_node256,controlled_fanout,170000,17,10000,0.0,lookup_absent,10,30.934686900000003,6.755826686929677,4.1873047623772255,1
count1_node256,controlled_fanout,170000,17,10000,0.0,lookup_success,10,10.9245762,2.164905219280091,1.341822156617026,1
count1_node256,controlled_fanout,192000,192,1000,0.0,insert,10,10.1620802,1.288354613734968,0.7985304626242343,1
count1_node256,controlled_fanout,192000,192,1000,0.0,lookup_absent,10,47.0677928,9.592138813168969,5.945269231295178,1
count1_node256,controlled_fanout,192000,192,1000,0.0,lookup_success,10,23.4200892,6.627850598447263,4.1079843609510664,1
count1_node256,controlled_fanout,240000,24,10000,0.0,insert,10,3.676556,0.6468551311598121,0.40092496400386424,1
count1_node256,controlled_fanout,240000,24,10000,0.0,lookup_absent,10,19.1144522,1.788846934746936,1.10873881704534,1
count1_node256,controlled_fanout,240000,24,10000,0.0,lookup_success,10,6.9537792,1.0322089867072888,0.6397697581807417,1
count1_node256,controlled_fanout,255000,255,1000,0.0,insert,10,8.6741703,1.054455057841206,0.6535580159203092,1
count1_node256,controlled_fanout,255000,255,1000,0.0,lookup_absent,10,28.018462899999996,3.371659817946758,2.0897764059161617,1
count1_node256,controlled_fanout,255000,255,1000,0.0,lookup_success,10,11.0556395,2.0281998178947456,1.2570912709992812,1
count1_node256,controlled_fanout,320000,32,10000,0.0,insert,10,4.1690033,0.6042276274021332,0.3745041634469006,1
count1_node256,controlled_fanout,320000,32,10000,0.0,lookup_absent,10,19.699897200000002,1.369345379462011,0.8487290592953918,1
count1_node256,controlled_fanout,320000,32,10000,0.0,lookup_success,10,6.943010599999999,0.9834324087875083,0.6095377219724857,1
count1_node256,controlled_fanout,330000,33,10000,0.0,insert,10,4.3318464,0.2451719752954377,0.1519591646337188,1
count1_node256,controlled_fanout,330000,33,10000,0.0,lookup_absent,10,19.3750833,1.670722742597483,1.035524684229248,1
count1_node256,controlled_fanout,330000,33,10000,0.0,lookup_success,10,6.946425100000001,0.799630086005391,0.49561586204518004,1
count1_node256,controlled_fanout,400000,40,10000,0.0,insert,10,3.3073265999999997,0.3395521668466669,0.21045661340947222,1
count1_node256,controlled_fanout,400000,40,10000,0.0,lookup_absent,10,17.2082921,1.8249713190069872,1.131128942378588,1
count1_node256,controlled_fanout,400000,40,10000,0.0,lookup_success,10,5.3754643,0.6201350231382498,0.38436366947178524,1
count1_node256,controlled_fanout,480000,48,10000,0.0,insert,10,3.2092488,0.2936815497926663,0.18202571040614335,1
count1_node256,controlled_fanout,480000,48,10000,0.0,lookup_absent,10,15.970920000000001,0.6298364786170042,0.39037669387437557,1
count1_node256,controlled_fanout,480000,48,10000,0.0,lookup_success,10,5.231593,0.5756006559981977,0.35676098274570744,1
count1_node256,controlled_fanout,490000,49,10000,0.0,insert,10,3.5369338999999997,0.3122264540306354,0.19351996113695485,1
count1_node256,controlled_fanout,490000,49,10000,0.0,lookup_absent,10,16.0298033,1.364799603306496,0.8459115580439884,1
count1_node256,controlled_fanout,490000,49,10000,0.0,lookup_success,10,5.638131,0.6983389051203338,0.4328349377021415,1
count1_node256,controlled_fanout,640000,64,10000,0.0,insert,10,3.1683862,0.13787794362067735,0.08545763482455815,1
count1_node256,controlled_fanout,640000,64,10000,0.0,lookup_absent,10,15.9354162,0.5939967226429976,0.36816298298052813,1
count1_node256,controlled_fanout,640000,64,10000,0.0,lookup_success,10,5.107725100000001,0.3381778580420044,0.2096048079873655,1
count1_node256,controlled_fanout,650000,65,10000,0.0,insert,10,3.1507459,0.17250754906151536,0.1069212866470956,1
count1_node256,controlled_fanout,650000,65,10000,0.0,lookup_absent,10,15.901924,0.4766297760398297,0.295418195816595,1
count1_node256,controlled_fanout,650000,65,10000,0.0,lookup_success,10,5.0305462,0.33837047344090515,0.20972419224846336,1
count1_node256,controlled_fanout,960000,96,10000,0.0,insert,10,2.8835452,0.05098269491765499,0.03159940168988294,1
count1_node256,controlled_fanout,960000,96,10000,0.0,lookup_absent,10,14.814500899999999,0.5467107868654034,0.3388548563439981,1
count1_node256,controlled_fanout,960000,96,10000,0.0,lookup_success,10,4.4954097,0.19639923205894805,0.1217295051867904,1
count1_node256,controlled_fanout,1280000,128,10000,0.0,insert,10,2.6928701,0.05419597598930508,0.03359101393183226,1
count1_node256,controlled_fanout,1280000,128,10000,0.0,lookup_absent,10,14.7009765,0.319024364647122,0.19773334978910895,1
count1_node256,controlled_fanout,1280000,128,10000,0.0,lookup_success,10,4.3700655,0.216403938784369,0.1341285508732901,1
count1_node256,controlled_fanout,1920000,192,10000,0.0,insert,10,2.5530765000000004,0.03477365285273068,0.021552933333413567,1
count1_node256,controlled_fanout,1920000,192,10000,0.0,lookup_absent,10,13.789225199999999,0.659315872174551,0.4086482113001146,1
count1_node256,controlled_fanout,1920000,192,10000,0.0,lookup_success,10,4.1384650999999995,0.12254230213952878,0.07595250575836138,1
count1_node256,controlled_fanout,2550000,255,10000,0.0,insert,10,2.4533856999999997,0.04409046129153109,0.027327551030670576,1
count1_node256,controlled_fanout,2550000,255,10000,0.0,lookup_absent,10,13.830664200000001,0.20159334469327675,0.12494884955098585,1
count1_node256,controlled_fanout,2550000,255,10000,0.0,lookup_success,10,3.9772556999999997,0.19231127518574315,0.11919576326640036,1
count2_node16_node256,controlled_fanout,1000,1,1000,0.0,insert,10,15.6535504,2.8008737999939397,1.7359995667476635,2
count2_node16_node256,controlled_fanout,1000,1,1000,0.0,lookup_absent,10,73.9977792,6.163920632647837,3.8204375890719464,2
count2_node16_node256,controlled_fanout,1000,1,1000,0.0,lookup_success,10,63.697917800000006,0.5103203925739646,0.316299856285141,2
count2_node16_node256,controlled_fanout,2000,2,1000,0.0,insert,10,9.210283,1.80203400854781,1.116912250066505,2
count2_node16_node256,controlled_fanout,2000,2,1000,0.0,lookup_absent,10,77.9374065,13.757953303909957,8.527267802988463,2
count2_node16_node256,controlled_fanout,2000,2,1000,0.0,lookup_success,10,64.12514999999999,12.923513001852726,8.010076345504276,2
count2_node16_node256,controlled_fanout,3000,3,1000,0.0,insert,10,10.5924653,2.184054714141926,1.3536911364988238,2
count2_node16_node256,controlled_fanout,3000,3,1000,0.0,lookup_absent,10,80.21156859999999,14.755851639769917,9.145771599451857,2
count2_node16_node256,controlled_fanout,3000,3,1000,0.0,lookup_success,10,62.942391199999996,10.891090023233657,6.750367532369483,2
count2_node16_node256,controlled_fanout,4000,4,1000,0.0,insert,10,12.8693973,1.879262131306271,1.1647787364643263,2
count2_node16_node256,controlled_fanout,4000,4,1000,0.0,lookup_absent,10,82.8457052,11.237841368556598,6.965286242827304,2
count2_node16_node256,controlled_fanout,4000,4,1000,0.0,lookup_success,10,63.2211242,7.2556718402053635,4.497111998079665,2
count2_node16_node256,controlled_fanout,5000,5,1000,0.0,insert,10,12.6307539,2.704219307271281,1.6760924915016762,2
count2_node16_node256,controlled_fanout,5000,5,1000,0.0,lookup_absent,10,74.2318209,18.631187114459063,11.547729411716288,2
count2_node16_node256,controlled_fanout,5000,5,1000,0.0,lookup_success,10,52.421505,16.03242708678202,9.937001258902601,2
count2_node16_node256,controlled_fanout,6000,6,1000,0.0,insert,10,13.5052629,2.5763097528102077,1.5968133282891852,2
count2_node16_node256,controlled_fanout,6000,6,1000,0.0,lookup_absent,10,84.220459,11.529688300771632,7.14617484547803,2
count2_node16_node256,controlled_fanout,6000,6,1000,0.0,lookup_success,10,61.0671219,7.108852875766359,4.4061126611381,2
count2_node16_node256,controlled_fanout,8000,8,1000,0.0,insert,10,14.281544299999998,2.2942125926054815,1.4219676969375652,2
count2_node16_node256,controlled_fanout,8000,8,1000,0.0,lookup_absent,10,84.8174688,4.12361332123709,2.5558420158444735,2
count2_node16_node256,controlled_fanout,8000,8,1000,0.0,lookup_success,10,56.6426243,10.635876842202194,6.592184763942047,2
count2_node16_node256,controlled_fanout,10000,1,10000,0.0,insert,10,22.476131799999997,4.11079334888126,2.547896114656249,2
count2_node16_node256,controlled_fanout,10000,1,10000,0.0,lookup_absent,10,117.21009260000001,17.27374957221185,10.706380906391532,2
count2_node16_node256,controlled_fanout,10000,1,10000,0.0,lookup_success,10,80.5820767,12.399703835682343,7.685416060727357,2
count2_node16_node256,controlled_fanout,12000,12,1000,0.0,insert,10,14.169740999999998,1.7748933167092358,1.100090274983908,2
count2_node16_node256,controlled_fanout,12000,12,1000,0.0,lookup_absent,10,73.8514404,5.533860414523585,3.4299222200142596,2
count2_node16_node256,controlled_fanout,12000,12,1000,0.0,lookup_success,10,49.5911136,3.8428909037864605,2.3818484588796065,2
count2_node16_node256,controlled_fanout,16000,16,1000,0.0,insert,10,15.1979334,1.992650943446789,1.235057850343144,2
count2_node16_node256,controlled_fanout,16000,16,1000,0.0,lookup_absent,10,80.1743641,2.31633624276377,1.435680077370325,2
count2_node16_node256,controlled_fanout,16000,16,1000,0.0,lookup_success,10,48.8060381,2.900902959713157,1.7979982822681804,2
count2_node16_node256,controlled_fanout,17000,17,1000,0.0,insert,10,10.8646064,0.8619048460647051,0.5342141582206514,2
count2_node16_node256,controlled_fanout,17000,17,1000,0.0,lookup_absent,10,84.5603166,1.6423958225578237,1.017967477290381,2
count2_node16_node256,controlled_fanout,17000,17,1000,0.0,lookup_success,10,49.964451,0.8569429051699518,0.5311387153915107,2
count2_node16_node256,controlled_fanout,20000,2,10000,0.0,insert,10,8.443045399999999,1.1716184614703997,0.7261766458419435,2
count2_node16_node256,controlled_fanout,20000,2,10000,0.0,lookup_absent,10,47.604756800000004,14.658948556776476,9.085710446359743,2
count2_node16_node256,controlled_fanout,20000,2,10000,0.0,lookup_success,10,34.4125543,2.297467152755498,1.4239848942173556,2
count2_node16_node256,controlled_fanout,24000,24,1000,0.0,insert,10,11.658856199999999,0.9513815382643168,0.5896723866109759,2
count2_node16_node256,controlled_fanout,24000,24,1000,0.0,lookup_absent,10,79.1860737,4.112356115360878,2.5488647273554546,2
count2_node16_node256,controlled_fanout,24000,24,1000,0.0,lookup_success,10,44.9958649,2.2175365341823414,1.374443383559798,2
count2_node16_node256,controlled_fanout,30000,3,10000,0.0,insert,10,9.2849069,1.3208982842056514,0.8187012385576616,2
count2_node16_node256,controlled_fanout,30000,3,10000,0.0,lookup_absent,10,55.136276099999996,6.863751119444617,4.254197018675181,2
count2_node16_node256,controlled_fanout,30000,3,10000,0.0,lookup_success,10,32.6479012,6.025050812520596,3.7343651828193916,2
count2_node16_node256,controlled_fanout,32000,32,1000,0.0,insert,10,11.9105486,1.7441687614071955,1.0810469983132591,2
count2_node16_node256,controlled_fanout,32000,32,1000,0.0,lookup_absent,10,69.476026,7.7377115681541015,4.79588331682883,2
count2_node16_node256,controlled_fanout,32000,32,1000,0.0,lookup_success,10,40.1491965,3.4282041216348658,2.124822928435247,2
count2_node16_node256,controlled_fanout,33000,33,1000,0.0,insert,10,12.5311836,1.2315949340272552,0.7633504486651838,2
count2_node16_node256,controlled_fanout,33000,33,1000,0.0,lookup_absent,10,72.6357169,7.713221802511719,4.780704402825271,2
count2_node16_node256,controlled_fanout,33000,33,1000,0.0,lookup_success,10,39.7842913,3.6227550259450045,2.2454068282144863,2
count2_node16_node256,controlled_fanout,40000,4,10000,0.0,insert,10,9.8705607,0.7743255197248262,0.47993192937392115,2
count2_node16_node256,controlled_fanout,40000,4,10000,0.0,lookup_absent,10,47.0205553,12.971953543164778,8.040100104065237,2
count2_node16_node256,controlled_fanout,40000,4,10000,0.0,lookup_success,10,32.5787616,4.772752325286072,2.958182538930691,2
count2_node16_node256,controlled_fanout,40000,40,1000,0.0,insert,10,13.403177,0.8821109263055043,0.5467380165050809,2
count2_node16_node256,controlled_fanout,40000,40,1000,0.0,lookup_absent,10,77.283237,3.9876199284606746,2.4715524377346303,2
count2_node16_node256,controlled_fanout,40000,40,1000,0.0,lookup_success,10,39.8220191,2.676843052622685,1.6591245130767867,2
count2_node16_node256,controlled_fanout,48000,48,1000,0.0,insert,10,12.143792999999999,0.8390165289894805,0.5200278323225481,2
count2_node16_node256,controlled_fanout,48000,48,1000,0.0,lookup_absent,10,62.4498612,6.277786214269869,3.8910122077369316,2
count2_node16_node256,controlled_fanout,48000,48,1000,0.0,lookup_success,10,34.5334918,4.439974274859678,2.7519245663777676,2
count2_node16_node256,controlled_fanout,49000,49,1000,0.0,insert,10,13.137017199999999,1.1895670492974237,0.7373012958320694,2
count2_node16_node256,controlled_fanout,49000,49,1000,0.0,lookup_absent,10,69.2417196,7.286761218333792,4.516381394280781,2
count2_node16_node256,controlled_fanout,49000,49,1000,0.0,lookup_success,10,36.425635299999996,2.9377169052926897,1.8208158021351875,2
count2_node16_node256,controlled_fanout,50000,5,10000,0.0,insert,10,8.428294300000001,1.8315526316717705,1.1352080822294157,2
count2_node16_node256,controlled_fanout,50000,5,10000,0.0,lookup_absent,10,56.168874200000005,2.0866570209753528,1.2933234208453164,2
count2_node16_node256,controlled_fanout,50000,5,10000,0.0,lookup_success,10,31.441159900000002,6.287993220216968,3.8973385755661396,2
count2_node16_node256,controlled_fanout,60000,6,10000,0.0,insert,10,10.024625,1.197567594548587,0.7422600851533857,2
count2_node16_node256,controlled_fanout,60000,6,10000,0.0,lookup_absent,10,55.233756500000005,4.471681824575283,2.7715771092981374,2
count2_node16_node256,controlled_fanout,60000,6,10000,0.0,lookup_success,10,33.1172392,2.6867379684289534,1.6652574454326547,2
count2_node16_node256,controlled_fanout,64000,64,1000,0.0,insert,10,13.0635637,1.795681125707645,1.1129746924878134,2
count2_node16_node256,controlled_fanout,64000,64,1000,0.0,lookup_absent,10,60.620458,9.409090045973699,5.831814429959477,2
count2_node16_node256,controlled_fanout,64000,64,1000,0.0,lookup_success,10,35.228175900000004,2.873754974450654,1.7811717866745984,2
count2_node16_node256,controlled_fanout,65000,65,1000,0.0,insert,10,14.047949299999999,0.8077824308926871,0.5006687377557365,2
count2_node16_node256,controlled_fanout,65000,65,1000,0.0,lookup_absent,10,66.58545360000001,3.765101378342249,2.33363401149217,2
count2_node16_node256,controlled_fanout,65000,65,1000,0.0,lookup_success,10,36.112618299999994,3.3592499980205597,2.082084719837573,2
count2_node16_node256,controlled_fanout,80000,8,10000,0.0,insert,10,9.61075,1.917564022122569,1.1885184943437612,2
count2_node16_node256,controlled_fanout,80000,8,10000,0.0,lookup_absent,10,57.7177595,2.6816184267846443,1.6620843206469231,2
count2_node16_node256,controlled_fanout,80000,8,10000,0.0,lookup_success,10,28.9157642,5.875073157708758,3.641408069301551,2
count2_node16_node256,controlled_fanout,96000,96,1000,0.0,insert,10,13.0037915,1.610494965630977,0.9981951213191821,2
count2_node16_node256,controlled_fanout,96000,96,1000,0.0,lookup_absent,10,55.579964,8.759355231141491,5.429104619523882,2
count2_node16_node256,controlled_fanout,96000,96,1000,0.0,lookup_success,10,29.521254900000002,7.750486862254876,4.803801526147674,2
count2_node16_node256,controlled_fanout,120000,12,10000,0.0,insert,10,7.740940500000001,1.5193023436011854,0.9416733486014522,2
count2_node16_node256,controlled_fanout,120000,12,10000,0.0,lookup_absent,10,46.0153616,9.73257313677729,6.032311326851599,2
count2_node16_node256,controlled_fanout,120000,12,10000,0.0,lookup_success,10,18.7008945,4.630635103940959,2.8700973725504593,2
count2_node16_node256,controlled_fanout,128000,128,1000,0.0,insert,10,11.8652526,1.3788805592487132,0.8546390249563266,2
count2_node16_node256,controlled_fanout,128000,128,1000,0.0,lookup_absent,10,57.2367493,6.937796394224564,4.300090755457601,2
count2_node16_node256,controlled_fanout,128000,128,1000,0.0,lookup_success,10,30.8840175,5.203162232831628,3.2249533634585945,2
count2_node16_node256,controlled_fanout,160000,16,10000,0.0,insert,10,8.068061199999999,1.161495981039759,0.7199026674706074,2
count2_node16_node256,controlled_fanout,160000,16,10000,0.0,lookup_absent,10,48.026712200000006,11.075026463412094,6.864372519120248,2
count2_node16_node256,controlled_fanout,160000,16,10000,0.0,lookup_success,10,23.2931306,4.721513476674712,2.926424371536586,2
count2_node16_node256,controlled_fanout,170000,17,10000,0.0,insert,10,5.870785499999999,0.5311536871879823,0.32921246606568144,2
count2_node16_node256,controlled_fanout,170000,17,10000,0.0,lookup_absent,10,32.605065,7.09845148807624,4.399665814256366,2
count2_node16_node256,controlled_fanout,170000,17,10000,0.0,lookup_success,10,11.1264632,1.2428335054820674,0.7703161874201605,2
count2_node16_node256,controlled_fanout,192000,192,1000,0.0,insert,10,10.1008,0.8529032560954514,0.5286349149549611,2
count2_node16_node256,controlled_fanout,192000,192,1000,0.0,lookup_absent,10,43.8340508,8.77219209772625,5.437060991863682,2
count2_node16_node256,controlled_fanout,192000,192,1000,0.0,lookup_success,10,22.8361561,3.8519545125225694,2.3874661417752403,2
count2_node16_node256,controlled_fanout,240000,24,10000,0.0,insert,10,3.9561998000000003,0.10361280500637401,0.06421988188149164,2
count2_node16_node256,controlled_fanout,240000,24,10000,0.0,lookup_absent,10,18.6584067,1.4127849963837824,0.8756532128063579,2
count2_node16_node256,controlled_fanout,240000,24,10000,0.0,lookup_success,10,6.6406761,0.9436037866449911,0.584851686213318,2
count2_node16_node256,controlled_fanout,255000,255,1000,0.0,insert,10,8.5228851,0.556601208880879,0.34498500341947663,2
count2_node16_node256,controlled_fanout,255000,255,1000,0.0,lookup_absent,10,27.3230118,2.444588106186889,1.5151714058755925,2
count2_node16_node256,controlled_fanout,255000,255,1000,0.0,lookup_success,10,10.4438825,1.5892313063138592,0.9850157687321193,2
count2_node16_node256,controlled_fanout,320000,32,10000,0.0,insert,10,4.1198256,0.2729555743471005,0.16917961773534795,2
count2_node16_node256,controlled_fanout,320000,32,10000,0.0,lookup_absent,10,19.6867467,1.046724066805898,0.6487662980328934,2
count2_node16_node256,controlled_fanout,320000,32,10000,0.0,lookup_success,10,6.6776768,0.7208869049862274,0.4468103328085909,2
count2_node16_node256,controlled_fanout,330000,33,10000,0.0,insert,10,4.1635751,0.3764345476019998,0.23331654983788927,2
count2_node16_node256,controlled_fanout,330000,33,10000,0.0,lookup_absent,10,19.3392693,1.2048370755728337,0.7467657561724083,2
count2_node16_node256,controlled_fanout,330000,33,10000,0.0,lookup_success,10,6.4713753999999994,0.5203611199600179,0.32252316359447347,2
count2_node16_node256,controlled_fanout,400000,40,10000,0.0,insert,10,3.7505155,0.26744656728535926,0.16576509978298132,2
count2_node16_node256,controlled_fanout,400000,40,10000,0.0,lookup_absent,10,17.631263699999998,1.7771708707994944,1.1015019176341203,2
count2_node16_node256,controlled_fanout,400000,40,10000,0.0,lookup_success,10,5.7925412000000005,0.4686211632938108,0.29045440621016266,2
count2_node16_node256,controlled_fanout,480000,48,10000,0.0,insert,10,2.9394306,0.2039074541295634,0.12638314943940246,2
count2_node16_node256,controlled_fanout,480000,48,10000,0.0,lookup_absent,10,15.5471308,0.691759120207766,0.4287567447619471,2
count2_node16_node256,controlled_fanout,480000,48,10000,0.0,lookup_success,10,4.7465931,0.32307872379394204,0.20024626762294143,2
count2_node16_node256,controlled_fanout,490000,49,10000,0.0,insert,10,3.5945932,0.23418999677080815,0.14515246382455335,2
count2_node16_node256,controlled_fanout,490000,49,10000,0.0,lookup_absent,10,16.863080200000002,0.8939166862251383,0.5540553023126943,2
count2_node16_node256,controlled_fanout,490000,49,10000,0.0,lookup_success,10,5.616206,0.5809810523093195,0.36009578692898,2
count2_node16_node256,controlled_fanout,640000,64,10000,0.0,insert,10,3.3186553000000005,0.11871898494629143,0.07358278921097061,2
count2_node16_node256,controlled_fanout,640000,64,10000,0.0,lookup_absent,10,15.3514232,0.8807234314476053,0.5458780382825055,2
count2_node16_node256,controlled_fanout,640000,64,10000,0.0,lookup_success,10,5.167374199999999,0.2894669582739972,0.1794134795193237,2
count2_node16_node256,controlled_fanout,650000,65,10000,0.0,insert,10,3.2844721999999997,0.11987887910609331,0.07430169905935205,2
count2_node16_node256,controlled_fanout,650000,65,10000,0.0,lookup_absent,10,15.6576464,0.8788175065504783,0.5446967337925733,2
count2_node16_node256,controlled_fanout,650000,65,10000,0.0,lookup_success,10,4.9997523,0.4058948174025303,0.25157621423622845,2
count2_node16_node256,controlled_fanout,960000,96,10000,0.0,insert,10,2.9781161000000003,0.048596185825295624,0.03012022802972582,2
count2_node16_node256,controlled_fanout,960000,96,10000,0.0,lookup_absent,10,14.9959258,0.6077283955053534,0.37667396199708425,2
count2_node16_node256,controlled_fanout,960000,96,10000,0.0,lookup_success,10,4.5932913,0.20704561476160552,0.1283282015505049,2
count2_node16_node256,controlled_fanout,1280000,128,10000,0.0,insert,10,2.7562824,0.07002479642748792,0.043401818482494775,2
count2_node16_node256,controlled_fanout,1280000,128,10000,0.0,lookup_absent,10,14.556143600000002,0.43461235683568267,0.269375529583503,2
count2_node16_node256,controlled_fanout,1280000,128,10000,0.0,lookup_success,10,4.359917,0.2448032294653538,0.1517306136003709,2
count2_node16_node256,controlled_fanout,1920000,192,10000,0.0,insert,10,2.5860992,0.04252961426478169,0.026360128020679125,2
count2_node16_node256,controlled_fanout,1920000,192,10000,0.0,lookup_absent,10,14.3520351,0.2819251252152879,0.1747390029604617,2
count2_node16_node256,controlled_fanout,1920000,192,10000,0.0,lookup_success,10,4.1237833,0.20170968240686327,0.12502095641291697,2
